,support,itemsets
721,0.00025265285497726126,55 50269 Via Meadowood
720,0.00025265285497726126,55 50268 Via Meadowood
1163,0.00025265285497726126,BLUE 61217 To Downtown
719,0.00025265285497726126,55 50267 Via Dakota
718,0.00025265285497726126,55 50266 Via Dakota
717,0.00025265285497726126,55 50265 Via Meadowood
716,0.00025265285497726126,55 50264 Via Meadowood
715,0.00025265285497726126,55 50262 Via Meadowood
714,0.00025265285497726126,55 50262 Via Dakota
1165,0.00025265285497726126,BLUE 61218 University of Manitoba
713,0.00025265285497726126,55 50207 Via Dakota
712,0.00025265285497726126,55 10641 Via Meadowood
711,0.00025265285497726126,55 10639 Via Dakota
727,0.00025265285497726126,58 50496 To Downtown
728,0.00025265285497726126,58 50819 To Downtown
729,0.00025265285497726126,59 10159 Island Lakes
1123,0.00025265285497726126,BLUE 61202 to St. Norbert
1111,0.00025265285497726126,BLUE 60115 to St. Norbert
1112,0.00025265285497726126,BLUE 60117 to St. Norbert
1113,0.00025265285497726126,BLUE 60118 To Downtown
1114,0.00025265285497726126,BLUE 60118 to St. Norbert
745,0.00025265285497726126,60 60121 To University of Manitoba
1117,0.00025265285497726126,BLUE 60124 to St. Norbert
1122,0.00025265285497726126,BLUE 61202 University of Manitoba
743,0.00025265285497726126,60 60120 To Downtown
742,0.00025265285497726126,60 60119 To Downtown
730,0.00025265285497726126,59 50615 To Downtown
1132,0.00025265285497726126,BLUE 61205 nan
779,0.00025265285497726126,60 60259 To University of Manitoba
1141,0.00025265285497726126,BLUE 61208 to St. Norbert
1147,0.00025265285497726126,BLUE 61210 to St. Norbert
1153,0.00025265285497726126,BLUE 61212 to St. Norbert
734,0.00025265285497726126,60 10600 To University of Manitoba
733,0.00025265285497726126,60 10172 To University of Manitoba
732,0.00025265285497726126,60 10085 To University of Manitoba
778,0.00025265285497726126,60 60249 To University of Manitoba
800,0.00025265285497726126,66 10589 To Downtown
1055,0.00025265285497726126,90 40864 To Henderson & Whellams
865,0.00025265285497726126,671 61179 University of Manitoba
864,0.00025265285497726126,671 61025 University of Manitoba
940,0.00025265285497726126,75 50407 To Kildonan Place
862,0.00025265285497726126,671 61022 University of Manitoba
860,0.00025265285497726126,671 61012 University of Manitoba
859,0.00025265285497726126,671 61008 University of Manitoba
945,0.00025265285497726126,75 50634 To University of Manitoba
953,0.00025265285497726126,75 60105 To University of Manitoba
958,0.00025265285497726126,75 60109 To Kildonan Place
959,0.00025265285497726126,75 60109 To University of Manitoba
960,0.00025265285497726126,75 60111 Speers- Elizabeth
969,0.00025265285497726126,75 60139 To Kildonan Place
983,0.00025265285497726126,77 10370 To Kildonan Place
843,0.00025265285497726126,662 61138 Markham
842,0.00025265285497726126,662 60672 University of Manitoba
984,0.00025265285497726126,77 10370 Whellams Lane
840,0.00025265285497726126,662 60659 University of Manitoba
986,0.00025265285497726126,77 10372 Whellams Lane
839,0.00025265285497726126,662 60658 University of Manitoba
987,0.00025265285497726126,77 10373 To Polo Park
837,0.00025265285497726126,662 60088 University of Manitoba
988,0.00025265285497726126,77 10428 To Kildonan Place
989,0.00025265285497726126,77 10428 Whellams Lane
990,0.00025265285497726126,77 20003 To Polo Park
835,0.00025265285497726126,662 60085 University of Manitoba
991,0.00025265285497726126,77 20005 To Kildonan Place
992,0.00025265285497726126,77 20006 To Kildonan Place
832,0.00025265285497726126,662 60080 University of Manitoba
939,0.00025265285497726126,75 50406 To University of Manitoba
709,0.00025265285497726126,55 10159 Via Dakota
1054,0.00025265285497726126,90 40507 To North Transcona
936,0.00025265285497726126,75 50404 To Kildonan Place
901,0.00025265285497726126,672 60893 University of Manitoba
896,0.00025265285497726126,672 60454 University of Manitoba
895,0.00025265285497726126,672 60454 Prairie Pointe
906,0.00025265285497726126,672 62000 Prairie Pointe
908,0.00025265285497726126,672 62001 University of Manitoba
891,0.00025265285497726126,672 60158 Prairie Pointe
909,0.00025265285497726126,672 62002 University of Manitoba
910,0.00025265285497726126,676 60184 Centre Street
890,0.00025265285497726126,672 60157 Prairie Pointe
911,0.00025265285497726126,677 60004 Beaumont Station
912,0.00025265285497726126,677 60008 Beaumont Station
913,0.00025265285497726126,677 60995 Beaumont Station
883,0.00025265285497726126,672 60082 Prairie Pointe
880,0.00025265285497726126,672 60080 Prairie Pointe
914,0.00025265285497726126,677 61103 Beaumont Station
878,0.00025265285497726126,672 60077 University of Manitoba
915,0.00025265285497726126,677 61256 Beaumont Station
918,0.00025265285497726126,74 60431 University of Manitoba
920,0.00025265285497726126,74 60709 University of Manitoba
921,0.00025265285497726126,74 60727 University of Manitoba
922,0.00025265285497726126,74 61113 University of Manitoba
872,0.00025265285497726126,672 60060 University of Manitoba
871,0.00025265285497726126,672 60060 Prairie Pointe
924,0.00025265285497726126,74 61119 Polo Park
928,0.00025265285497726126,75 50021 To Kildonan Place
930,0.00025265285497726126,75 50400 To Kildonan Place
867,0.00025265285497726126,672 60051 Prairie Pointe
994,0.00025265285497726126,77 20009 To Polo Park
995,0.00025265285497726126,77 20011 To Polo Park
996,0.00025265285497726126,77 20015 To Kildonan Place
997,0.00025265285497726126,77 20022 To Kildonan Place
804,0.00025265285497726126,66 10783 To Polo Park
1036,0.00025265285497726126,78 60212 University of Manitoba
802,0.00025265285497726126,66 10781 To Unicity
801,0.00025265285497726126,66 10779 To Unicity
899,0.00025265285497726126,672 60683 University of Manitoba
1037,0.00025265285497726126,78 60215 Polo Park
1038,0.00025265285497726126,78 60372 Polo Park
799,0.00025265285497726126,66 10159 To Polo Park
798,0.00025265285497726126,66 10071 To Polo Park
1039,0.00025265285497726126,78 60673 Polo Park
1040,0.00025265285497726126,78 60730 Polo Park
796,0.00025265285497726126,65 11029 Ridgewood
795,0.00025265285497726126,649 62030 Whyte Ridge
794,0.00025265285497726126,649 60718 Whyte Ridge
1041,0.00025265285497726126,78 60809 Polo Park
793,0.00025265285497726126,649 60242 Whyte Ridge
1043,0.00025265285497726126,78 61254 Polo Park
1044,0.00025265285497726126,90 40254 To Henderson & Whellams
790,0.00025265285497726126,60 61119 To University of Manitoba
1046,0.00025265285497726126,90 40280 To North Transcona
789,0.00025265285497726126,60 61119 To Downtown
1050,0.00025265285497726126,90 40351 To Henderson & Whellams
1051,0.00025265285497726126,90 40352 To North Transcona
784,0.00025265285497726126,60 61114 To University of Manitoba
1052,0.00025265285497726126,90 40420 To Henderson & Whellams
1053,0.00025265285497726126,90 40421 To North Transcona
781,0.00025265285497726126,60 60718 To University of Manitoba
805,0.00025265285497726126,66 10784 To Downtown
806,0.00025265285497726126,66 11029 To Unicity
807,0.00025265285497726126,66 60290 To Downtown
1014,0.00025265285497726126,78 20200 University of Manitoba
998,0.00025265285497726126,77 20025 To Kildonan Place
999,0.00025265285497726126,77 20027 Whellams Lane
1000,0.00025265285497726126,77 20028 To Kildonan Place
1001,0.00025265285497726126,77 20038 To Polo Park
1004,0.00025265285497726126,77 30686 Whellams Lane
1005,0.00025265285497726126,77 30786 To Kildonan Place
1006,0.00025265285497726126,77 30810 To Polo Park
1007,0.00025265285497726126,77 30811 To Kildonan Place
1008,0.00025265285497726126,77 30811 To Polo Park
1011,0.00025265285497726126,77 30816 To Kildonan Place
1012,0.00025265285497726126,77 40670 To Polo Park
1013,0.00025265285497726126,77 40690 To Polo Park
1018,0.00025265285497726126,78 60107 University of Manitoba
808,0.00025265285497726126,66 60290 To Unicity
1020,0.00025265285497726126,78 60111 University of Manitoba
1022,0.00025265285497726126,78 60113 Polo Park
1024,0.00025265285497726126,78 60114 Polo Park
1028,0.00025265285497726126,78 60141 University of Manitoba
1030,0.00025265285497726126,78 60199 Polo Park
815,0.00025265285497726126,66 60527 To Unicity
1031,0.00025265285497726126,78 60204 Polo Park
1033,0.00025265285497726126,78 60207 University of Manitoba
811,0.00025265285497726126,66 60390 To Unicity
1034,0.00025265285497726126,78 60208 Polo Park
810,0.00025265285497726126,66 60300 To Unicity
809,0.00025265285497726126,66 60294 To Polo Park
0,0.00025265285497726126,11 10131 Via Donwood
584,0.00025265285497726126,47 10625 Via Regent
708,0.00025265285497726126,54 50770 To Downtown
230,0.00025265285497726126,14 50576 Via Dakota
232,0.00025265285497726126,14 50579 To Ellice
233,0.00025265285497726126,14 50586 To Ellice
234,0.00025265285497726126,14 50616 To Ellice
235,0.00025265285497726126,14 50678 To Ellice
236,0.00025265285497726126,14 50720 To Ellice
237,0.00025265285497726126,14 50881 To Ellice
238,0.00025265285497726126,15 10135 Airport Via Flight Rd.
239,0.00025265285497726126,15 10135 Airport Via Wellington
240,0.00025265285497726126,15 10135 To Church
241,0.00025265285497726126,15 10402 Airport Via Wellington
242,0.00025265285497726126,15 10455 To Inkster
243,0.00025265285497726126,15 10456 To Inkster
244,0.00025265285497726126,15 10464 Airport Via Wellington
245,0.00025265285497726126,15 10469 To Inkster
246,0.00025265285497726126,15 10470 To Church
248,0.00025265285497726126,15 10472 To Church
249,0.00025265285497726126,15 10473 To Church
251,0.00025265285497726126,15 10474 To Church
252,0.00025265285497726126,15 10480 To Church
256,0.00025265285497726126,15 10484 Airport Via Wellington
257,0.00025265285497726126,15 10486 To Church
258,0.00025265285497726126,15 10487 To Church
259,0.00025265285497726126,15 10488 Airport Via Wellington
260,0.00025265285497726126,15 10488 To Church
261,0.00025265285497726126,15 10488 To Inkster
231,0.00025265285497726126,14 50577 To Ellice
229,0.00025265285497726126,14 50574 Via Dakota
199,0.00025265285497726126,14 10526 Via Paddington
228,0.00025265285497726126,14 50567 To Ellice
201,0.00025265285497726126,14 10530 To Ellice
203,0.00025265285497726126,14 10543 To Ellice
204,0.00025265285497726126,14 10620 To Ellice
205,0.00025265285497726126,14 10641 Via Paddington
206,0.00025265285497726126,14 10644 Via Dakota
207,0.00025265285497726126,14 11025 To Ellice
208,0.00025265285497726126,14 11039 To Ellice
209,0.00025265285497726126,14 50190 To Ellice
210,0.00025265285497726126,14 50262 Via Paddington
211,0.00025265285497726126,14 50264 To Ellice
212,0.00025265285497726126,14 50268 To Ellice
213,0.00025265285497726126,14 50269 To Ellice
214,0.00025265285497726126,14 50271 Via Paddington
215,0.00025265285497726126,14 50275 Via Dakota
216,0.00025265285497726126,14 50275 Via Paddington
217,0.00025265285497726126,14 50298 Via Dakota
218,0.00025265285497726126,14 50298 Via Paddington
219,0.00025265285497726126,14 50490 To Ellice
220,0.00025265285497726126,14 50497 To Ellice
221,0.00025265285497726126,14 50551 To Ellice
223,0.00025265285497726126,14 50553 Via Paddington
224,0.00025265285497726126,14 50555 Via Paddington
225,0.00025265285497726126,14 50557 Via Paddington
226,0.00025265285497726126,14 50562 To Ellice
227,0.00025265285497726126,14 50564 To Ellice
264,0.00025265285497726126,15 10538 Airport Via Wellington
265,0.00025265285497726126,15 10543 Airport Via Flight Rd.
266,0.00025265285497726126,15 10543 Airport Via Wellington
267,0.00025265285497726126,15 10581 To Church
302,0.00025265285497726126,18 10171 To Garden City Centre
303,0.00025265285497726126,18 10598 To Corydon & Edgeland
304,0.00025265285497726126,18 10607 To Corydon & Edgeland
305,0.00025265285497726126,18 10611 To Garden City Centre
306,0.00025265285497726126,18 10616 To Garden City Centre
307,0.00025265285497726126,18 10619 To Corydon & Edgeland
309,0.00025265285497726126,18 10628 To Riverbend
316,0.00025265285497726126,18 10633 To Riverbend
317,0.00025265285497726126,18 10634 To Garden City Centre
318,0.00025265285497726126,18 10636 To Garden City Centre
319,0.00025265285497726126,18 10704 To Corydon & Edgeland
320,0.00025265285497726126,18 30015 To Corydon & Edgeland
322,0.00025265285497726126,18 30071 To Corydon & Edgeland
324,0.00025265285497726126,18 30074 To Corydon & Edgeland
325,0.00025265285497726126,18 30074 To Garden City Centre
326,0.00025265285497726126,18 30077 To Assiniboine Park
327,0.00025265285497726126,18 30080 To Riverbend
328,0.00025265285497726126,18 30083 To Corydon & Edgeland
329,0.00025265285497726126,18 30083 To Garden City Centre
330,0.00025265285497726126,18 30085 To Corydon & Edgeland
331,0.00025265285497726126,18 30085 To Garden City Centre
333,0.00025265285497726126,18 30089 To Corydon & Edgeland
335,0.00025265285497726126,18 30089 To Riverbend
343,0.00025265285497726126,18 30225 To Corydon & Edgeland
346,0.00025265285497726126,18 30420 To Corydon & Edgeland
301,0.00025265285497726126,18 10147 To Garden City Centre
300,0.00025265285497726126,17 30266 To Misericordia Health Ct
299,0.00025265285497726126,17 30265 To Misericordia Health Ct
282,0.00025265285497726126,16 30096 To Island Lakes
268,0.00025265285497726126,15 10632 Airport Via Wellington
269,0.00025265285497726126,15 10695 Airport Via Wellington
270,0.00025265285497726126,15 10695 To Inkster
273,0.00025265285497726126,15 11039 Airport Via Wellington
275,0.00025265285497726126,15 30475 Airport Via Flight Rd.
276,0.00025265285497726126,16 10065 Via Manitoba
277,0.00025265285497726126,16 10599 To Island Lakes
278,0.00025265285497726126,16 10631 To Plaza Dr via St. Amant
279,0.00025265285497726126,16 10631 Via Burrows
280,0.00025265285497726126,16 10632 Via Burrows
281,0.00025265285497726126,16 30094 Via Manitoba
283,0.00025265285497726126,16 30666 To Island Lakes
298,0.00025265285497726126,17 30201 To Misericordia Health Ct
284,0.00025265285497726126,16 50657 Via Manitoba
285,0.00025265285497726126,16 50786 Via Manitoba
286,0.00025265285497726126,16 50788 Via Manitoba
287,0.00025265285497726126,16 50925 Via Manitoba
289,0.00025265285497726126,17 10751 via Amber Trails
291,0.00025265285497726126,17 10754 via Maples
292,0.00025265285497726126,17 10755 via Amber Trails
293,0.00025265285497726126,17 10757 via Amber Trails
294,0.00025265285497726126,17 10758 via Maples
296,0.00025265285497726126,17 10778 via Maples
297,0.00025265285497726126,17 30180 via Maples
200,0.00025265285497726126,14 10528 To Ellice
198,0.00025265285497726126,14 10524 Via Paddington
349,0.00025265285497726126,19 10159 Via Drake
63,0.00025265285497726126,11 10564 City Hall
71,0.00025265285497726126,11 10566 City Hall
72,0.00025265285497726126,11 10566 To Polo Park
73,0.00025265285497726126,11 10566 Via Donwood
75,0.00025265285497726126,11 10566 Via Rothesay
76,0.00025265285497726126,11 10567 City Hall
77,0.00025265285497726126,11 10567 To Polo Park
78,0.00025265285497726126,11 10567 Via Glenway
79,0.00025265285497726126,11 10567 Via Rothesay
80,0.00025265285497726126,11 10568 Via Donwood
83,0.00025265285497726126,11 10569 Via Donwood
87,0.00025265285497726126,11 10570 Via Rothesay
88,0.00025265285497726126,11 10570 Via Westwood
90,0.00025265285497726126,11 10571 Via Rothesay
92,0.00025265285497726126,11 10572 Via Donwood
93,0.00025265285497726126,11 10572 Via Glenway
97,0.00025265285497726126,11 10574 Via Crestview
98,0.00025265285497726126,11 10574 Via Donwood
101,0.00025265285497726126,11 10575 To Polo Park
103,0.00025265285497726126,11 10575 Via Rothesay
104,0.00025265285497726126,11 10575 Via Westwood
107,0.00025265285497726126,11 10576 Via St.Charles
108,0.00025265285497726126,11 10576 Via Westwood
111,0.00025265285497726126,11 10578 To Polo Park
112,0.00025265285497726126,11 10578 Via Donwood
113,0.00025265285497726126,11 10578 Via Rothesay
66,0.00025265285497726126,11 10564 Via Rothesay
62,0.00025265285497726126,11 10563 Via St.Charles
197,0.00025265285497726126,14 10524 Via Dakota
58,0.00025265285497726126,11 10563 City Hall
2,0.00025265285497726126,11 10162 Via Glenway
3,0.00025265285497726126,11 10162 Via Rothesay
5,0.00025265285497726126,11 10541 Via Glenway
7,0.00025265285497726126,11 10542 Via Donwood
9,0.00025265285497726126,11 10543 To Polo Park
10,0.00025265285497726126,11 10543 Via Crestview
11,0.00025265285497726126,11 10543 Via St.Charles
12,0.00025265285497726126,11 10543 Via Westwood
14,0.00025265285497726126,11 10545 Via Crestview
21,0.00025265285497726126,11 10547 City Hall
25,0.00025265285497726126,11 10547 Via Rothesay
33,0.00025265285497726126,11 10550 Via Crestview
34,0.00025265285497726126,11 10550 Via Donwood
35,0.00025265285497726126,11 10550 Via Rothesay
36,0.00025265285497726126,11 10551 To Polo Park
39,0.00025265285497726126,11 10551 Via Westwood
40,0.00025265285497726126,11 10552 To Polo Park
42,0.00025265285497726126,11 10555 Via Rothesay
44,0.00025265285497726126,11 10556 Via Rothesay
45,0.00025265285497726126,11 10557 City Hall
46,0.00025265285497726126,11 10557 Via Donwood
47,0.00025265285497726126,11 10557 Via Rothesay
49,0.00025265285497726126,11 10559 Via Glenway
50,0.00025265285497726126,11 10559 Via Rothesay
54,0.00025265285497726126,11 10562 City Hall
115,0.00025265285497726126,11 10579 Via Crestview
116,0.00025265285497726126,11 10579 Via Rothesay
117,0.00025265285497726126,11 10580 To Polo Park
118,0.00025265285497726126,11 10580 Via Glenway
169,0.00025265285497726126,14 10159 Via Paddington
171,0.00025265285497726126,14 10297 Via Dakota
172,0.00025265285497726126,14 10495 Via Dakota
174,0.00025265285497726126,14 10499 Via Dakota
175,0.00025265285497726126,14 10499 Via Paddington
176,0.00025265285497726126,14 10500 Via Dakota
177,0.00025265285497726126,14 10501 Via Dakota
178,0.00025265285497726126,14 10501 Via Paddington
179,0.00025265285497726126,14 10502 Via Dakota
180,0.00025265285497726126,14 10505 Via Paddington
181,0.00025265285497726126,14 10508 Via Dakota
182,0.00025265285497726126,14 10509 Via Paddington
183,0.00025265285497726126,14 10510 Via Paddington
184,0.00025265285497726126,14 10511 Via Paddington
186,0.00025265285497726126,14 10512 Via Paddington
187,0.00025265285497726126,14 10513 To Ellice
188,0.00025265285497726126,14 10514 Via Paddington
189,0.00025265285497726126,14 10517 Via Dakota
190,0.00025265285497726126,14 10518 To Ellice
191,0.00025265285497726126,14 10519 To Ellice
192,0.00025265285497726126,14 10519 Via Paddington
193,0.00025265285497726126,14 10521 To Ellice
194,0.00025265285497726126,14 10523 To Ellice
195,0.00025265285497726126,14 10523 Via Dakota
196,0.00025265285497726126,14 10524 To Ellice
168,0.00025265285497726126,12 10257 To Polo Park
167,0.00025265285497726126,11 40681 Via Glenway
164,0.00025265285497726126,11 40436 Via Donwood
139,0.00025265285497726126,11 10637 Via Donwood
120,0.00025265285497726126,11 10581 Via Donwood
121,0.00025265285497726126,11 10581 Via Glenway
122,0.00025265285497726126,11 10582 Via Crestview
123,0.00025265285497726126,11 10582 Via Glenway
124,0.00025265285497726126,11 10582 Via Rothesay
125,0.00025265285497726126,11 10583 To Polo Park
126,0.00025265285497726126,11 10583 Via Glenway
128,0.00025265285497726126,11 10628 Via Glenway
133,0.00025265285497726126,11 10634 To Polo Park
137,0.00025265285497726126,11 10635 Via Donwood
138,0.00025265285497726126,11 10635 Via Glenway
142,0.00025265285497726126,11 10712 Via Glenway
162,0.00025265285497726126,11 40432 To Polo Park
145,0.00025265285497726126,11 10714 Via Rothesay
147,0.00025265285497726126,11 10715 Via Rothesay
148,0.00025265285497726126,11 10716 Via Rothesay
149,0.00025265285497726126,11 10800 Via Donwood
151,0.00025265285497726126,11 20200 Via Crestview
153,0.00025265285497726126,11 30098 Via Rothesay
155,0.00025265285497726126,11 30099 Via Glenway
157,0.00025265285497726126,11 40369 Via Glenway
159,0.00025265285497726126,11 40370 Via Crestview
160,0.00025265285497726126,11 40371 Via Glenway
161,0.00025265285497726126,11 40378 To Polo Park
347,0.00025265285497726126,18 60372 To Corydon & Edgeland
350,0.00025265285497726126,19 10297 Via Notre Dame
706,0.00025265285497726126,54 50685 To Downtown
567,0.00025265285497726126,44 30101 To Downtown via Louelda
570,0.00025265285497726126,44 40306 To Kildonan Place via London
571,0.00025265285497726126,44 40307 To Kildonan Place via London
572,0.00025265285497726126,44 40458 To Downtown via London
573,0.00025265285497726126,44 40469 To Kildonan Place via London
575,0.00025265285497726126,44 40827 To Downtown via Louelda
577,0.00025265285497726126,45 10633 To Downtown
578,0.00025265285497726126,47 10157 To University of Manitoba
579,0.00025265285497726126,47 10157 Via Kildare
580,0.00025265285497726126,47 10354 To University of Manitoba
581,0.00025265285497726126,47 10355 To University of Manitoba
582,0.00025265285497726126,47 10355 Via Regent
583,0.00025265285497726126,47 10363 Via Regent
1,0.00025265285497726126,11 10131 Via Glenway
586,0.00025265285497726126,47 10632 Via Kildare
587,0.00025265285497726126,47 10632 Via Regent
588,0.00025265285497726126,47 10633 Via Kildare
589,0.00025265285497726126,47 10634 Via Regent
590,0.00025265285497726126,47 10635 To University of Manitoba
592,0.00025265285497726126,47 11027 To University of Manitoba
593,0.00025265285497726126,47 11030 Via Regent
594,0.00025265285497726126,47 11034 Via Regent
595,0.00025265285497726126,47 11051 To University of Manitoba
596,0.00025265285497726126,47 30100 To University of Manitoba
597,0.00025265285497726126,47 30100 Via Kildare
598,0.00025265285497726126,47 40095 To University of Manitoba
568,0.00025265285497726126,44 40129 To Downtown via London
566,0.00025265285497726126,44 10633 To Kildonan Place via Louelda
527,0.00025265285497726126,36 60103 Emily & Pearl
565,0.00025265285497726126,44 10631 To Kildonan Place via Louelda
531,0.00025265285497726126,36 60108 To The Maples
532,0.00025265285497726126,36 60251 To The Maples
535,0.00025265285497726126,36 60674 To The Maples
536,0.00025265285497726126,36 61253 To The Maples
538,0.00025265285497726126,38 10543 To Templeton & McPhillips
539,0.00025265285497726126,38 10751 To Templeton & McPhillips
540,0.00025265285497726126,38 10754 To Templeton & McPhillips
541,0.00025265285497726126,38 10757 To Templeton & McPhillips
543,0.00025265285497726126,38 10790 To Templeton & McPhillips
544,0.00025265285497726126,38 10835 To Templeton & McPhillips
545,0.00025265285497726126,38 10839 To Templeton & McPhillips
546,0.00025265285497726126,38 30172 To Templeton & McPhillips
548,0.00025265285497726126,40 10629 To All Seasons
549,0.00025265285497726126,41 10629 North Kildonan
550,0.00025265285497726126,41 10634 North Kildonan
551,0.00025265285497726126,43 50166 Downtown
552,0.00025265285497726126,44 10352 To Downtown via Louelda
554,0.00025265285497726126,44 10357 To Kildonan Place via London
555,0.00025265285497726126,44 10359 To Downtown via Louelda
556,0.00025265285497726126,44 10360 To Kildonan Place via Louelda
557,0.00025265285497726126,44 10368 To Downtown via Louelda
558,0.00025265285497726126,44 10368 To Kildonan Place via London
559,0.00025265285497726126,44 10368 To Kildonan Place via Louelda
562,0.00025265285497726126,44 10630 To Downtown via Louelda
563,0.00025265285497726126,44 10630 To Kildonan Place via London
599,0.00025265285497726126,47 40119 Via Kildare
600,0.00025265285497726126,47 40174 To University of Manitoba
601,0.00025265285497726126,47 40178 To University of Manitoba
602,0.00025265285497726126,47 40183 Via Regent
665,0.00025265285497726126,47 60238 Via Kildare
671,0.00025265285497726126,47 60674 Via Regent
673,0.00025265285497726126,47 60718 Via Kildare
674,0.00025265285497726126,47 61254 Via Regent
675,0.00025265285497726126,49 10611 To North Transcona
677,0.00025265285497726126,49 10761 To North Transcona
681,0.00025265285497726126,49 50157 nan
682,0.00025265285497726126,49 50162 To North Transcona
683,0.00025265285497726126,49 50166 To North Transcona
684,0.00025265285497726126,49 50170 To North Transcona
685,0.00025265285497726126,49 50171 To North Transcona
686,0.00025265285497726126,49 50173 nan
687,0.00025265285497726126,49 50176 To North Transcona
688,0.00025265285497726126,50 50077 To Sage Creek
691,0.00025265285497726126,50 50080 To Sage Creek
692,0.00025265285497726126,50 50081 To Sage Creek
693,0.00025265285497726126,50 50082 To Sage Creek
695,0.00025265285497726126,50 50093 To Sage Creek
696,0.00025265285497726126,54 10639 St.Amant
697,0.00025265285497726126,54 50576 To Downtown
698,0.00025265285497726126,54 50582 To Downtown
699,0.00025265285497726126,54 50584 To Downtown
700,0.00025265285497726126,54 50585 To Downtown
704,0.00025265285497726126,54 50589 To Downtown
705,0.00025265285497726126,54 50593 To Downtown
663,0.00025265285497726126,47 60156 Via Regent
662,0.00025265285497726126,47 60156 To University of Manitoba
657,0.00025265285497726126,47 60153 To University of Manitoba
618,0.00025265285497726126,47 40337 Via Regent
603,0.00025265285497726126,47 40186 Via Regent
604,0.00025265285497726126,47 40189 To University of Manitoba
606,0.00025265285497726126,47 40230 To University of Manitoba
607,0.00025265285497726126,47 40262 To University of Manitoba
608,0.00025265285497726126,47 40286 To University of Manitoba
609,0.00025265285497726126,47 40287 To University of Manitoba
610,0.00025265285497726126,47 40287 Via Regent
611,0.00025265285497726126,47 40314 To University of Manitoba
612,0.00025265285497726126,47 40314 Via Regent
614,0.00025265285497726126,47 40322 Via Kildare
617,0.00025265285497726126,47 40337 Via Kildare
619,0.00025265285497726126,47 40447 Via Regent
656,0.00025265285497726126,47 60152 Via Kildare
621,0.00025265285497726126,47 40448 Via Regent
625,0.00025265285497726126,47 40786 Via Regent
634,0.00025265285497726126,47 60109 To University of Manitoba
635,0.00025265285497726126,47 60110 To University of Manitoba
636,0.00025265285497726126,47 60110 Via Regent
638,0.00025265285497726126,47 60111 Via Regent
640,0.00025265285497726126,47 60112 Via Regent
644,0.00025265285497726126,47 60138 Via Regent
647,0.00025265285497726126,47 60144 Via Regent
650,0.00025265285497726126,47 60147 Via Regent
655,0.00025265285497726126,47 60151 Via Regent
529,0.00025265285497726126,36 60105 Emily & Pearl
525,0.00025265285497726126,36 30500 To The Maples
352,0.00025265285497726126,19 10391 Via Autumnwood
397,0.00025265285497726126,21 10558 To Downtown
399,0.00025265285497726126,21 10565 To Downtown
400,0.00025265285497726126,21 10573 To Crestview
401,0.00025265285497726126,21 10576 To Downtown
402,0.00025265285497726126,21 10577 To Grace Hospital
403,0.00025265285497726126,21 20200 To St.Charles
405,0.00025265285497726126,21 20207 To Downtown
406,0.00025265285497726126,21 20208 To Downtown
407,0.00025265285497726126,21 20264 To Downtown
409,0.00025265285497726126,21 20287 To Downtown
411,0.00025265285497726126,21 20289 To Downtown
412,0.00025265285497726126,21 20290 To Downtown
414,0.00025265285497726126,22 10543 To St.Charles
415,0.00025265285497726126,22 10545 To Crestview
417,0.00025265285497726126,22 10546 To Crestview
418,0.00025265285497726126,22 10546 To St.Charles
419,0.00025265285497726126,22 10549 To St.Charles
420,0.00025265285497726126,22 10579 To St.Charles
421,0.00025265285497726126,24 10383 To Unicity
424,0.00025265285497726126,24 10552 To Unicity
425,0.00025265285497726126,24 10561 To Unicity
426,0.00025265285497726126,24 10573 To Downtown
427,0.00025265285497726126,24 10577 To Downtown
428,0.00025265285497726126,24 10577 To Unicity
429,0.00025265285497726126,24 10579 To Unicity
430,0.00025265285497726126,24 20124 To Downtown
398,0.00025265285497726126,21 10562 To Downtown
396,0.00025265285497726126,21 10552 To Downtown
522,0.00025265285497726126,36 30448 To U of Manitoba
394,0.00025265285497726126,21 10549 To St.Charles
353,0.00025265285497726126,19 10410 Via Autumnwood
355,0.00025265285497726126,19 10411 Via Notre Dame
357,0.00025265285497726126,19 10420 Via Autumnwood
358,0.00025265285497726126,19 10423 Via Notre Dame
359,0.00025265285497726126,19 10489 Via Autumnwood
360,0.00025265285497726126,19 10490 Via Autumnwood
363,0.00025265285497726126,19 10624 Via Autumnwood
364,0.00025265285497726126,19 10625 Via Logan
365,0.00025265285497726126,19 10638 Via Drake
366,0.00025265285497726126,19 10639 Via Autumnwood
367,0.00025265285497726126,19 10641 Via Autumnwood
368,0.00025265285497726126,19 10641 Via Drake
369,0.00025265285497726126,19 10641 Via Notre Dame
370,0.00025265285497726126,19 10707 Via Notre Dame
371,0.00025265285497726126,19 10709 Via Notre Dame
373,0.00025265285497726126,19 10769 Via Logan
377,0.00025265285497726126,19 50252 Via Notre Dame
378,0.00025265285497726126,19 50253 Via Logan
379,0.00025265285497726126,19 50254 Via Drake
380,0.00025265285497726126,20 10201 To Watt & Leighton
381,0.00025265285497726126,20 40440 Airport Terminal
383,0.00025265285497726126,21 10546 To Crestview
384,0.00025265285497726126,21 10546 To Downtown
386,0.00025265285497726126,21 10546 To St.Charles
391,0.00025265285497726126,21 10549 To Crestview
431,0.00025265285497726126,24 20130 To Unicity
432,0.00025265285497726126,24 20131 To Downtown
433,0.00025265285497726126,24 20136 To Unicity
434,0.00025265285497726126,24 20137 To Downtown
