Pass-Up ID,Time,Route Number,Route Destination,stop_id
3084759,2020-01-24 15:41:52,68,University of Winnipeg,60324
3062172,2019-12-05 08:16:08,68,University of Winnipeg,10156
3055845,2019-11-26 08:15:19,68,University of Winnipeg,10157
3045175,2019-11-08 08:11:40,68,University of Winnipeg,10161
3010602,2019-09-24 08:06:40,68,University of Winnipeg,10176
3004151,2019-09-17 08:10:08,68,University of Winnipeg,10167
2997680,2019-09-10 08:10:07,68,University of Winnipeg,10188
2917381,2019-06-10 15:40:41,68,University of Winnipeg,60310
2871221,2019-04-15 15:42:49,68,University of Winnipeg,60354
2866593,2019-04-09 08:08:55,68,University of Winnipeg,10167
2826252,2019-01-22 08:09:40,68,University of Winnipeg,10167
2826244,2019-01-22 08:05:22,68,University of Winnipeg,10178
2819961,2019-01-08 08:06:17,68,University of Winnipeg,10184
2802360,2018-12-03 15:42:42,68,University of Winnipeg,10124
2801940,2018-12-03 08:17:01,68,University of Winnipeg,10157
2800095,2018-11-29 15:44:31,68,University of Winnipeg,60320
2792440,2018-11-19 16:37:12,68,Grosvenor & Renfrew,10676
2792344,2018-11-19 15:42:14,68,University of Winnipeg,60356
2786894,2018-11-09 15:43:02,68,University of Winnipeg,10122
2784324,2018-11-06 15:39:12,68,University of Winnipeg,60356
2774918,2018-10-26 15:43:51,68,University of Winnipeg,60320
2753769,2018-10-02 08:13:38,68,University of Winnipeg,10167
2752652,2018-10-01 08:07:49,68,University of Winnipeg,11016
2752645,2018-10-01 08:03:09,68,University of Winnipeg,10182
2574743,2018-03-05 08:24:58,68,University of Winnipeg,10156
2548916,2018-01-15 08:11:50,68,University of Winnipeg,10176
2268176,2017-02-14 07:48:10,68,University of Winnipeg,10161
1843563,2015-09-04 08:49:45,68,Grosvenor & Renfrew,11016
1667399,2015-03-04 15:42:43,68,University of Winnipeg,60327
1610955,2014-11-24 08:14:21,68,University of Winnipeg,10161
1586834,2014-10-27 08:10:28,68,University of Winnipeg,10161
1397972,2014-05-01 08:12:02,68,University of Winnipeg,10624
1348392,2014-02-10 08:35:30,68,University of Winnipeg,10116
1345809,2014-02-05 08:15:15,68,University of Winnipeg,10161
1310436,2013-11-21 15:43:46,68,University of Winnipeg,60320
1285919,2013-10-28 08:12:52,68,University of Winnipeg,10645
1285915,2013-10-28 08:09:39,68,University of Winnipeg,10167
1231223,2013-09-11 07:48:28,68,University of Winnipeg,10187
1197360,2013-08-13 07:46:57,68,University of Winnipeg,10157
1037994,2013-03-05 08:06:11,68,University of Winnipeg,10188
1011272,2013-01-21 08:07:24,68,University of Winnipeg,10645
988696,2012-12-13 08:05:17,68,University of Winnipeg,10167
963762,2012-11-08 15:43:11,68,To Downtown,60355
961716,2012-11-06 15:47:24,68,To Downtown,60310
709537,2012-03-07 15:47:06,68,To Downtown,60320
693485,2012-02-14 15:49:11,68,To Downtown,60323
631561,2011-11-17 15:48:45,68,To Downtown,10124
613800,2011-10-28 15:44:13,68,To Downtown,60354
612460,2011-10-27 15:42:57,68,To Downtown,60356
603471,2011-10-19 15:44:48,68,To Downtown,60355
371379,2011-02-02 16:40:04,68,To Grosvenor & Renfrew,10161
371327,2011-02-02 15:52:04,68,To Downtown,10121
369874,2011-01-28 15:43:28,68,To Downtown,60356
357049,2010-12-15 15:45:13,68,To Downtown,60320
357047,2010-12-15 15:44:12,68,To Downtown,60325
357046,2010-12-15 15:43:37,68,To Downtown,60310
349194,2010-11-26 18:29:05,68,To Grosvenor & Renfrew,10649
348619,2010-11-25 15:59:36,68,To Downtown,10122
348148,2010-11-24 15:41:22,68,To Downtown,60310
347261,2010-11-23 08:09:58,68,To Downtown,10645
347259,2010-11-23 08:07:26,68,To Downtown,10167
347255,2010-11-23 08:02:10,68,To Downtown,10184
347242,2010-11-23 07:46:42,68,To Downtown,10157
346768,2010-11-22 08:07:20,68,To Downtown,10167
346762,2010-11-22 08:01:11,68,To Downtown,10181
137059,2010-03-02 07:34:58,68,To Downtown,10180
