Pass-Up ID,Time,Route Number,Route Destination,stop_id
3812088,2023-11-07 16:47:10,40,To All Seasons,10628
3777547,2023-09-27 17:07:09,40,To All Seasons,10629
3759649,2023-09-11 08:12:43,40,To Downtown,40585
3726302,2023-08-08 17:30:06,40,To All Seasons,10634
3676710,2023-06-20 17:04:51,40,To All Seasons,10634
3648463,2023-05-23 16:19:11,40,To All Seasons,10635
3628322,2023-05-02 16:56:37,40,To All Seasons,10629
3593012,2023-03-10 08:09:17,40,To Downtown,10635
3578262,2023-02-08 08:00:57,40,To Downtown,40428
3566847,2023-01-12 08:01:07,40,To Downtown,40379
3537537,2022-11-03 17:24:36,40,To All Seasons,10629
3112616,2020-03-24 07:12:02,40,To Downtown,40428
3109802,2020-03-12 16:42:51,40,To All Seasons,10629
3109010,2020-03-11 16:07:33,40,To All Seasons,10635
3105230,2020-03-04 15:53:20,40,To All Seasons,40557
3101067,2020-02-26 17:06:29,40,To All Seasons,10628
3093568,2020-02-11 16:05:19,40,To All Seasons,10628
3091381,2020-02-06 17:01:34,40,To All Seasons,40597
3090961,2020-02-06 07:57:20,40,To Downtown,40554
3090181,2020-02-04 16:39:09,40,To All Seasons,10629
3090119,2020-02-04 15:46:19,40,To All Seasons,40390
3087773,2020-01-30 16:09:22,40,To All Seasons,10629
3083692,2020-01-22 16:43:35,40,To All Seasons,10634
3083122,2020-01-21 16:53:40,40,To All Seasons,10635
3082687,2020-01-21 07:56:16,40,To Downtown,40379
3082669,2020-01-21 07:24:00,40,To Downtown,40379
3081716,2020-01-17 16:55:45,40,To All Seasons,10542
3081278,2020-01-16 16:41:02,40,To All Seasons,10635
3080437,2020-01-14 16:55:27,40,To All Seasons,10629
3077421,2020-01-07 16:38:15,40,To All Seasons,10634
3069013,2019-12-18 16:59:46,40,To All Seasons,10583
3067964,2019-12-16 17:05:01,40,To All Seasons,10637
3066587,2019-12-13 15:56:24,40,To All Seasons,10637
3065414,2019-12-11 15:54:32,40,To All Seasons,10629
3062756,2019-12-05 17:57:00,40,To All Seasons,10637
3061929,2019-12-04 16:45:00,40,To All Seasons,10629
3057073,2019-11-27 15:49:20,40,To All Seasons,40585
3056376,2019-11-26 16:38:45,40,To All Seasons,10629
3056301,2019-11-26 15:52:48,40,To All Seasons,10629
3052844,2019-11-21 08:02:04,40,To Downtown,40428
3052590,2019-11-20 17:06:36,40,To All Seasons,10583
3052534,2019-11-20 16:44:08,40,To All Seasons,10628
3051677,2019-11-19 16:54:51,40,To All Seasons,10637
3051626,2019-11-19 16:21:50,40,To All Seasons,10582
3048649,2019-11-14 16:39:31,40,To All Seasons,10634
3048627,2019-11-14 16:24:56,40,To All Seasons,10629
3048090,2019-11-14 07:35:14,40,To Downtown,40428
3044169,2019-11-06 17:00:15,40,To All Seasons,40428
3043415,2019-11-05 16:36:18,40,To All Seasons,10629
3042641,2019-11-04 16:53:48,40,To All Seasons,10628
3042036,2019-11-04 08:03:53,40,To Downtown,40556
3038338,2019-10-30 07:35:30,40,To Downtown,40379
3038084,2019-10-29 16:58:53,40,To All Seasons,10629
3038052,2019-10-29 16:45:44,40,To All Seasons,10628
3037243,2019-10-29 08:01:45,40,To Downtown,40585
3037240,2019-10-29 08:00:48,40,To Downtown,40556
3037024,2019-10-28 16:38:50,40,To All Seasons,10629
3034635,2019-10-25 08:08:47,40,To Downtown,40428
3034396,2019-10-24 17:00:37,40,To All Seasons,10629
3034349,2019-10-24 16:38:10,40,To All Seasons,10629
3032582,2019-10-22 16:58:38,40,To All Seasons,10629
3031986,2019-10-22 07:53:04,40,To Downtown,40428
3031814,2019-10-21 16:54:17,40,To All Seasons,10628
3031246,2019-10-21 07:58:44,40,To Downtown,40428
3028659,2019-10-17 16:46:15,40,To All Seasons,10583
3027752,2019-10-16 17:10:49,40,To All Seasons,10629
3026882,2019-10-15 16:50:08,40,To All Seasons,10628
3026825,2019-10-15 16:14:12,40,To All Seasons,10634
3024388,2019-10-09 16:38:48,40,To All Seasons,10637
3023463,2019-10-08 16:27:31,40,To All Seasons,10634
3022667,2019-10-08 07:28:26,40,To Downtown,40379
3020440,2019-10-04 16:43:08,40,To All Seasons,10629
3020437,2019-10-04 16:42:11,40,To All Seasons,10629
3020387,2019-10-04 16:21:18,40,To All Seasons,10628
3019420,2019-10-03 16:22:49,40,To All Seasons,10628
3018543,2019-10-02 17:08:38,40,To All Seasons,10583
3018490,2019-10-02 16:37:51,40,To All Seasons,10628
3018436,2019-10-02 16:06:34,40,To All Seasons,10629
3017502,2019-10-01 16:36:51,40,To All Seasons,10637
3016538,2019-09-30 16:37:17,40,To All Seasons,10634
3013575,2019-09-26 16:35:19,40,To All Seasons,10628
3012369,2019-09-25 16:44:46,40,To All Seasons,10628
3012333,2019-09-25 16:28:13,40,To All Seasons,10634
3012300,2019-09-25 16:10:21,40,To All Seasons,10629
3011243,2019-09-24 16:23:50,40,To All Seasons,10628
3007088,2019-09-19 16:18:51,40,To All Seasons,10629
3001383,2019-09-13 15:47:05,40,To All Seasons,40390
3000842,2019-09-13 07:51:40,40,To Downtown,40585
2999620,2019-09-11 16:59:22,40,To All Seasons,10635
2998498,2019-09-10 17:20:53,40,To All Seasons,10629
2998432,2019-09-10 16:49:58,40,To All Seasons,10634
2998330,2019-09-10 16:04:35,40,To All Seasons,10628
2995149,2019-09-06 16:19:05,40,To All Seasons,10583
2994141,2019-09-05 16:56:38,40,To All Seasons,10541
2992123,2019-09-04 07:54:19,40,To Downtown,40379
2988575,2019-08-29 16:23:42,40,To All Seasons,10628
2980710,2019-08-20 16:33:06,40,To All Seasons,10628
2975487,2019-08-14 16:51:32,40,To All Seasons,10628
2975485,2019-08-14 16:51:07,40,To All Seasons,10637
2927693,2019-06-21 16:50:47,40,To All Seasons,10629
2925247,2019-06-19 16:53:15,40,To All Seasons,10637
2920464,2019-06-13 16:42:04,40,To All Seasons,10583
2920385,2019-06-13 16:11:56,40,To All Seasons,10634
2919447,2019-06-12 16:39:31,40,To All Seasons,10583
2911267,2019-06-03 16:50:18,40,To All Seasons,10637
2909235,2019-05-31 16:30:04,40,To All Seasons,10583
2908170,2019-05-30 16:08:52,40,To All Seasons,10629
2905990,2019-05-28 16:42:25,40,To All Seasons,10629
2894568,2019-05-14 16:59:27,40,To All Seasons,10634
2890230,2019-05-09 16:49:58,40,To All Seasons,10629
2882357,2019-04-29 16:06:54,40,To All Seasons,10635
2879318,2019-04-25 16:42:47,40,To All Seasons,10629
2872168,2019-04-16 16:41:42,40,To All Seasons,10629
2852773,2019-03-20 08:08:52,40,To Downtown,40428
2843982,2019-03-04 16:04:38,40,To All Seasons,10583
2837639,2019-02-20 07:28:08,40,To Downtown,40379
2837043,2019-02-19 07:29:20,40,To Downtown,40379
2835726,2019-02-14 16:08:56,40,To All Seasons,10629
2831766,2019-02-06 08:32:11,40,To Downtown,40549
2831516,2019-02-05 16:13:38,40,To All Seasons,10628
2823340,2019-01-15 07:49:34,40,To Downtown,40379
2821348,2019-01-10 16:03:39,40,To All Seasons,10628
2819506,2019-01-07 08:30:52,40,To Downtown,40554
2807946,2018-12-12 16:52:50,40,To All Seasons,10628
2807345,2018-12-12 07:26:24,40,To Downtown,40428
2807153,2018-12-11 16:42:00,40,To All Seasons,10629
2805101,2018-12-07 16:39:18,40,To All Seasons,10628
2800953,2018-11-30 16:39:51,40,To All Seasons,10628
2800212,2018-11-29 16:50:23,40,To All Seasons,10541
2799353,2018-11-28 16:58:20,40,To All Seasons,10582
2799268,2018-11-28 16:21:07,40,To All Seasons,10628
2799264,2018-11-28 16:19:49,40,To All Seasons,10583
2795067,2018-11-22 16:31:22,40,To All Seasons,10634
2794444,2018-11-22 07:14:32,40,To Downtown,40428
2793401,2018-11-20 16:44:31,40,To All Seasons,10629
2793396,2018-11-20 16:43:15,40,To All Seasons,10628
2793394,2018-11-20 16:42:19,40,To All Seasons,10541
2793309,2018-11-20 16:04:34,40,To All Seasons,10637
2792627,2018-11-20 07:23:04,40,To Downtown,40390
2789991,2018-11-15 07:24:37,40,To Downtown,40428
2789810,2018-11-14 16:57:20,40,To All Seasons,10583
2786182,2018-11-08 17:12:38,40,To All Seasons,10629
2785528,2018-11-08 07:28:14,40,To Downtown,40379
2785311,2018-11-07 16:47:27,40,To All Seasons,10635
2785300,2018-11-07 16:45:24,40,To All Seasons,10628
2783731,2018-11-06 07:22:10,40,To Downtown,40387
2781700,2018-11-02 16:49:30,40,To All Seasons,10637
2779752,2018-10-31 16:51:11,40,To All Seasons,10629
2779717,2018-10-31 16:39:30,40,To All Seasons,10634
2778530,2018-10-30 16:44:05,40,To All Seasons,10634
2777372,2018-10-29 16:44:27,40,To All Seasons,10635
2777362,2018-10-29 16:42:33,40,To All Seasons,10637
2776595,2018-10-29 07:24:42,40,To Downtown,40428
2773029,2018-10-24 16:29:38,40,To All Seasons,10629
2771999,2018-10-23 16:44:27,40,To All Seasons,10634
2771974,2018-10-23 16:32:45,40,To All Seasons,10635
2771020,2018-10-22 16:41:59,40,To All Seasons,10629
2768830,2018-10-19 16:44:33,40,To All Seasons,10629
2767579,2018-10-18 16:11:35,40,To All Seasons,10635
2765515,2018-10-16 16:53:23,40,To All Seasons,10628
2764484,2018-10-15 16:12:52,40,To All Seasons,10628
2760728,2018-10-10 17:13:23,40,To All Seasons,10629
2759696,2018-10-09 16:41:05,40,To All Seasons,10637
2756472,2018-10-04 16:43:07,40,To All Seasons,10628
2756413,2018-10-04 16:14:36,40,To All Seasons,10629
2755510,2018-10-03 16:44:09,40,To All Seasons,10628
2754603,2018-10-02 17:14:04,40,To All Seasons,10583
2754556,2018-10-02 16:45:31,40,To All Seasons,10629
2754546,2018-10-02 16:42:24,40,To All Seasons,10542
2754518,2018-10-02 16:30:38,40,To All Seasons,10629
2753697,2018-10-02 07:25:20,40,To Downtown,40379
2750048,2018-09-27 17:02:04,40,To All Seasons,10629
2750025,2018-09-27 16:49:16,40,To All Seasons,10637
2747677,2018-09-25 16:23:10,40,To All Seasons,10629
2742048,2018-09-19 16:53:00,40,To All Seasons,10637
2740716,2018-09-18 15:55:24,40,To All Seasons,10629
2739581,2018-09-17 16:44:01,40,To All Seasons,10635
2736103,2018-09-13 16:45:29,40,To All Seasons,10628
2736032,2018-09-13 16:17:08,40,To All Seasons,10628
2735222,2018-09-13 07:44:18,40,To Downtown,40421
2734911,2018-09-12 16:42:38,40,To All Seasons,10637
2734845,2018-09-12 16:13:36,40,To All Seasons,10635
2732727,2018-09-11 07:24:55,40,To Downtown,40428
2730083,2018-09-07 16:44:02,40,To All Seasons,10628
2730004,2018-09-07 16:12:08,40,To All Seasons,10629
2726392,2018-09-04 16:43:29,40,To All Seasons,10634
2676553,2018-07-11 17:26:11,40,To All Seasons,10629
