Pass-Up ID,Time,Route Number,Route Destination,stop_id
3559227,2022-12-20 15:32:44,672,Prairie Pointe,60057
3558152,2022-12-16 15:56:22,672,Prairie Pointe,60157
3557119,2022-12-14 08:26:12,672,University of Manitoba,61251
3557118,2022-12-14 08:25:51,672,University of Manitoba,61249
3557117,2022-12-14 08:25:46,672,University of Manitoba,61249
3554452,2022-12-08 15:57:25,672,Prairie Pointe,60064
3553834,2022-12-06 17:42:03,672,Prairie Pointe,60051
3553830,2022-12-06 17:31:47,672,Prairie Pointe,61254
3553805,2022-12-06 16:35:42,672,Prairie Pointe,60080
3553329,2022-12-05 15:38:51,672,Prairie Pointe,60057
3553166,2022-12-05 09:17:22,672,University of Manitoba,60081
3550123,2022-11-28 08:30:08,672,University of Manitoba,60063
3547213,2022-11-22 15:51:53,672,Prairie Pointe,60057
3546662,2022-11-21 15:55:36,672,Prairie Pointe,60064
3546639,2022-11-21 15:37:11,672,Prairie Pointe,60057
3546339,2022-11-21 08:21:32,672,University of Manitoba,62001
3544696,2022-11-17 11:04:45,672,University of Manitoba,60158
3544672,2022-11-17 10:01:04,672,University of Manitoba,60085
3544650,2022-11-17 09:17:22,672,University of Manitoba,60078
3544577,2022-11-17 08:04:00,672,University of Manitoba,61251
3544191,2022-11-16 09:15:51,672,University of Manitoba,60080
3544190,2022-11-16 09:15:44,672,University of Manitoba,60080
3544189,2022-11-16 09:15:14,672,University of Manitoba,60075
3544188,2022-11-16 09:15:07,672,University of Manitoba,60075
3544131,2022-11-16 08:26:17,672,University of Manitoba,60682
3544129,2022-11-16 08:26:09,672,University of Manitoba,60682
3543913,2022-11-15 16:09:53,672,Prairie Pointe,61253
3543560,2022-11-15 08:29:07,672,University of Manitoba,60683
3542981,2022-11-14 07:32:20,672,Prairie Pointe,60064
3536491,2022-11-02 14:38:16,672,Prairie Pointe,60106
3535401,2022-11-01 09:43:59,672,University of Manitoba,60158
3535306,2022-11-01 08:12:35,672,University of Manitoba,60060
3534620,2022-10-31 14:35:11,672,Prairie Pointe,60106
3534339,2022-10-31 09:52:25,672,University of Manitoba,60080
3534294,2022-10-31 08:52:21,672,University of Manitoba,60050
3534293,2022-10-31 08:52:14,672,University of Manitoba,60050
3534291,2022-10-31 08:51:46,672,University of Manitoba,60160
3532275,2022-10-28 14:33:08,672,Prairie Pointe,60106
3531368,2022-10-27 14:37:34,672,Prairie Pointe,60106
3531070,2022-10-27 09:52:08,672,University of Manitoba,60051
3531069,2022-10-27 09:52:01,672,University of Manitoba,60051
3531068,2022-10-27 09:51:24,672,University of Manitoba,60056
3531067,2022-10-27 09:51:19,672,University of Manitoba,60056
3530966,2022-10-27 08:06:38,672,University of Manitoba,60893
3530522,2022-10-26 14:33:35,672,Prairie Pointe,61254
3530312,2022-10-26 10:12:12,672,University of Manitoba,60083
3529502,2022-10-25 09:45:40,672,University of Manitoba,60158
3529430,2022-10-25 08:25:51,672,University of Manitoba,60063
3529094,2022-10-24 16:08:06,672,Prairie Pointe,60105
3529009,2022-10-24 14:38:33,672,Prairie Pointe,60106
3526922,2022-10-21 14:37:12,672,Prairie Pointe,61254
3525591,2022-10-20 09:45:45,672,University of Manitoba,60158
3525557,2022-10-20 09:14:27,672,University of Manitoba,60074
3524988,2022-10-19 14:36:03,672,Prairie Pointe,60106
3524731,2022-10-19 10:13:06,672,University of Manitoba,60075
3524678,2022-10-19 09:19:13,672,University of Manitoba,60083
3524676,2022-10-19 09:18:48,672,University of Manitoba,60081
3524674,2022-10-19 09:18:02,672,University of Manitoba,60077
3524643,2022-10-19 08:53:11,672,University of Manitoba,60063
3524293,2022-10-18 16:24:46,672,Prairie Pointe,60425
3524118,2022-10-18 14:36:01,672,Prairie Pointe,61254
3523859,2022-10-18 09:47:54,672,University of Manitoba,60085
3523858,2022-10-18 09:47:13,672,University of Manitoba,60083
3523856,2022-10-18 09:46:34,672,University of Manitoba,60080
3523854,2022-10-18 09:45:13,672,University of Manitoba,60075
3523853,2022-10-18 09:45:07,672,University of Manitoba,60074
3523852,2022-10-18 09:44:02,672,University of Manitoba,60160
3523251,2022-10-17 14:35:41,672,Prairie Pointe,61254
3523171,2022-10-17 13:40:17,672,Prairie Pointe,61253
3523170,2022-10-17 13:40:10,672,Prairie Pointe,61253
3522914,2022-10-17 09:18:20,672,University of Manitoba,60080
3521251,2022-10-14 15:53:43,672,Prairie Pointe,60057
3520437,2022-10-13 14:36:56,672,Prairie Pointe,60106
3520248,2022-10-13 09:47:52,672,University of Manitoba,60080
3519831,2022-10-12 15:55:36,672,Prairie Pointe,60454
3519793,2022-10-12 15:36:59,672,Prairie Pointe,60425
3519708,2022-10-12 14:34:25,672,Prairie Pointe,60106
3519380,2022-10-12 09:17:27,672,University of Manitoba,60080
3519379,2022-10-12 09:17:09,672,University of Manitoba,60076
3519378,2022-10-12 09:17:02,672,University of Manitoba,60076
3518425,2022-10-11 09:42:25,672,University of Manitoba,60063
3515750,2022-10-07 14:35:45,672,Prairie Pointe,60106
3515424,2022-10-07 08:51:31,672,University of Manitoba,60082
3515029,2022-10-06 15:54:20,672,Prairie Pointe,60064
3514541,2022-10-06 08:04:13,672,University of Manitoba,60080
3514540,2022-10-06 08:03:44,672,University of Manitoba,60076
3514005,2022-10-05 14:33:39,672,Prairie Pointe,60106
3513694,2022-10-05 10:26:50,672,University of Manitoba,60082
3513591,2022-10-05 08:58:43,672,University of Manitoba,60080
3513373,2022-10-04 18:53:08,672,Prairie Pointe,60105
3513080,2022-10-04 16:03:32,672,Prairie Pointe,60105
3512921,2022-10-04 14:35:29,672,Prairie Pointe,60106
3512780,2022-10-04 12:52:59,672,Prairie Pointe,60106
3512538,2022-10-04 09:48:12,672,University of Manitoba,60076
3511588,2022-10-03 10:13:22,672,University of Manitoba,60080
3511587,2022-10-03 10:13:09,672,University of Manitoba,60078
3511586,2022-10-03 10:13:02,672,University of Manitoba,60078
3511574,2022-10-03 10:01:07,672,University of Manitoba,60076
3511542,2022-10-03 09:19:31,672,University of Manitoba,60083
3511541,2022-10-03 09:19:14,672,University of Manitoba,60081
