Pass-Up ID,Time,Route Number,Route Destination,stop_id
3558171,2022-12-16 16:18:28,33,Downtown,10752
3554490,2022-12-08 16:33:56,33,Downtown,10790
3551687,2022-12-01 09:26:57,33,Downtown,30437
3546922,2022-11-22 09:30:26,33,Downtown,30467
3519428,2022-10-12 10:07:41,33,Downtown,30476
3514643,2022-10-06 09:31:58,33,Downtown,30502
3506100,2022-09-27 09:33:24,33,Downtown,30496
3504460,2022-09-24 20:05:04,33,via Mapleglen,30838
3502177,2022-09-22 09:34:32,33,Downtown,30496
3494657,2022-09-13 09:30:26,33,Downtown,30487
3487452,2022-09-04 16:18:56,33,Via Jefferson,10297
