Pass-Up ID,Time,Route Number,Route Destination,stop_id
3836281,2023-12-11 15:55:42,649,Whyte Ridge,60239
3831693,2023-12-04 15:41:17,649,Whyte Ridge,60243
3826528,2023-11-27 15:41:34,649,Whyte Ridge,60239
3822375,2023-11-21 15:42:34,649,Whyte Ridge,60155
3821549,2023-11-20 15:42:10,649,Whyte Ridge,60243
3800975,2023-10-23 15:41:55,649,Whyte Ridge,60239
3789207,2023-10-11 15:45:28,649,Whyte Ridge,60970
3781885,2023-10-02 15:42:44,649,Whyte Ridge,60243
3779586,2023-09-29 15:40:36,649,Whyte Ridge,60973
3770312,2023-09-20 15:44:39,649,Whyte Ridge,60240
3762765,2023-09-13 15:42:11,649,Whyte Ridge,60972
3595853,2023-03-15 15:42:21,649,Whyte Ridge,60239
3592083,2023-03-08 15:44:05,649,Whyte Ridge,60973
3590908,2023-03-06 15:44:40,649,Whyte Ridge,60155
3581060,2023-02-13 15:43:03,649,Whyte Ridge,60155
3578623,2023-02-08 15:43:33,649,Whyte Ridge,60155
3531449,2022-10-27 15:44:04,649,Whyte Ridge,60718
3518878,2022-10-11 15:41:51,649,Whyte Ridge,60242
3495150,2022-09-13 15:48:26,649,Whyte Ridge,62030
3344691,2021-12-01 15:42:52,649,Whyte Ridge,60973
3344682,2021-12-01 15:40:38,649,Whyte Ridge,60243
3344681,2021-12-01 15:40:24,649,Whyte Ridge,60246
3339583,2021-11-19 15:40:03,649,Whyte Ridge,60246
3332197,2021-11-03 15:41:46,649,Whyte Ridge,60246
3315141,2021-10-05 15:40:45,649,Whyte Ridge,60246
