Pass-Up ID,Time,Route Number,Route Destination,stop_id
3840266,2023-12-17 18:42:06,74,University of Manitoba,60709
3828683,2023-11-30 08:16:49,74,University of Manitoba,62020
3828114,2023-11-29 14:33:04,74,Polo Park,60105
3826926,2023-11-28 09:48:22,74,University of Manitoba,62020
3825118,2023-11-24 21:20:49,74,University of Manitoba,60995
3825017,2023-11-24 17:58:27,74,Polo Park,60421
3825014,2023-11-24 17:58:01,74,University of Manitoba,20200
3824609,2023-11-24 12:43:26,74,Polo Park,60105
3822093,2023-11-21 11:00:44,74,University of Manitoba,60096
3822052,2023-11-21 09:49:37,74,University of Manitoba,60096
3822027,2023-11-21 09:27:43,74,University of Manitoba,62020
3819614,2023-11-17 21:36:30,74,University of Manitoba,60883
3815533,2023-11-12 18:41:22,74,University of Manitoba,60709
3813099,2023-11-09 08:20:01,74,University of Manitoba,60096
3811603,2023-11-07 09:29:09,74,University of Manitoba,60096
3808185,2023-11-02 08:14:52,74,University of Manitoba,61119
3808177,2023-11-02 08:13:15,74,University of Manitoba,62019
3808175,2023-11-02 08:12:55,74,University of Manitoba,62020
3808174,2023-11-02 08:12:50,74,University of Manitoba,62020
3806871,2023-10-31 14:21:28,74,Polo Park,60105
3806654,2023-10-31 09:30:26,74,University of Manitoba,61265
3805758,2023-10-29 18:30:32,74,University of Manitoba,61256
3803428,2023-10-26 09:36:40,74,University of Manitoba,60096
3801544,2023-10-24 09:25:42,74,University of Manitoba,61265
3796632,2023-10-19 08:16:47,74,University of Manitoba,61119
3796630,2023-10-19 08:16:18,74,University of Manitoba,61120
3794634,2023-10-17 09:28:45,74,University of Manitoba,60096
3794505,2023-10-17 08:01:24,74,University of Manitoba,61114
3793574,2023-10-16 09:14:48,74,University of Manitoba,60096
3793229,2023-10-15 18:26:13,74,University of Manitoba,60995
3789653,2023-10-12 08:13:08,74,University of Manitoba,62020
3788907,2023-10-11 12:47:10,74,Polo Park,62019
3788905,2023-10-11 12:45:13,74,Polo Park,60105
3787670,2023-10-10 09:27:38,74,University of Manitoba,61267
3787557,2023-10-10 07:58:55,74,University of Manitoba,62020
3787384,2023-10-09 18:35:53,74,University of Manitoba,61108
3787375,2023-10-09 18:18:09,74,University of Manitoba,60995
3786925,2023-10-08 18:50:56,74,Polo Park,61189
3786907,2023-10-08 18:21:09,74,University of Manitoba,60995
3784117,2023-10-05 09:28:26,74,University of Manitoba,62020
3784037,2023-10-05 08:21:16,74,University of Manitoba,62019
3782278,2023-10-03 09:31:25,74,University of Manitoba,62020
3780591,2023-09-30 15:47:52,74,Polo Park,61131
3777891,2023-09-28 08:15:10,74,University of Manitoba,62020
3776609,2023-09-27 08:19:56,74,University of Manitoba,61119
3776606,2023-09-27 08:19:25,74,University of Manitoba,61120
3776175,2023-09-26 16:02:14,74,Polo Park,60105
3775975,2023-09-26 14:21:50,74,Polo Park,61254
3775575,2023-09-26 09:27:40,74,University of Manitoba,61267
3775407,2023-09-26 07:59:11,74,University of Manitoba,62020
3770915,2023-09-21 08:18:43,74,University of Manitoba,61119
3770912,2023-09-21 08:17:16,74,University of Manitoba,60097
3770910,2023-09-21 08:16:11,74,University of Manitoba,62020
3768764,2023-09-19 14:23:39,74,Polo Park,60105
3768348,2023-09-19 09:30:53,74,University of Manitoba,60096
3768206,2023-09-19 08:17:03,74,University of Manitoba,62020
3768168,2023-09-19 07:59:23,74,University of Manitoba,60096
3767275,2023-09-18 10:11:14,74,University of Manitoba,61113
3767233,2023-09-18 09:20:08,74,University of Manitoba,62019
3767203,2023-09-18 09:01:14,74,University of Manitoba,62020
3766875,2023-09-17 18:29:10,74,University of Manitoba,61189
3764716,2023-09-15 10:10:18,74,University of Manitoba,60097
3764640,2023-09-15 09:06:00,74,University of Manitoba,62020
3763739,2023-09-14 13:14:58,74,Polo Park,60105
3763319,2023-09-14 08:10:28,74,University of Manitoba,62020
3762240,2023-09-13 09:05:59,74,University of Manitoba,62020
3761002,2023-09-12 09:52:44,74,University of Manitoba,60096
3760960,2023-09-12 09:28:55,74,University of Manitoba,61267
3760778,2023-09-12 07:59:35,74,University of Manitoba,62019
3760187,2023-09-11 14:45:54,74,Polo Park,60105
3758716,2023-09-09 17:47:31,74,University of Manitoba,60883
3757419,2023-09-08 14:50:37,74,Polo Park,61253
3755710,2023-09-07 08:17:59,74,University of Manitoba,61119
3755673,2023-09-07 08:01:07,74,University of Manitoba,62020
3755040,2023-09-06 14:45:59,74,Polo Park,61116
3753393,2023-09-04 18:41:13,74,University of Manitoba,61189
3752786,2023-09-03 18:24:20,74,University of Manitoba,61256
3744951,2023-08-26 18:41:45,74,University of Manitoba,60883
3744642,2023-08-26 16:07:20,74,University of Manitoba,60423
3744558,2023-08-26 15:31:35,74,Polo Park,61189
3725350,2023-08-07 18:38:38,74,University of Manitoba,60706
3724686,2023-08-06 18:48:16,74,University of Manitoba,60883
3724673,2023-08-06 18:30:01,74,University of Manitoba,61256
3717537,2023-07-30 18:45:20,74,Polo Park,61189
3717505,2023-07-30 18:23:33,74,University of Manitoba,61256
3710047,2023-07-23 18:47:42,74,University of Manitoba,60709
3710044,2023-07-23 18:45:22,74,University of Manitoba,61009
3702898,2023-07-16 18:36:34,74,University of Manitoba,61009
3681604,2023-06-25 18:39:46,74,University of Manitoba,61260
3647579,2023-05-22 18:53:20,74,University of Manitoba,60712
3633102,2023-05-07 18:37:06,74,University of Manitoba,60706
3620879,2023-04-23 18:23:25,74,University of Manitoba,61258
3620870,2023-04-23 18:20:15,74,University of Manitoba,60995
3608180,2023-04-04 11:02:11,74,University of Manitoba,61115
3605116,2023-03-30 14:23:03,74,Polo Park,60105
3604830,2023-03-30 11:08:19,74,University of Manitoba,60096
3604831,2023-03-30 11:08:19,74,University of Manitoba,60096
3604829,2023-03-30 11:08:18,74,University of Manitoba,60096
3601202,2023-03-24 14:30:49,74,Polo Park,60105
3598090,2023-03-19 18:41:03,74,University of Manitoba,60883
3596396,2023-03-16 14:29:30,74,Polo Park,60105
3596179,2023-03-16 09:36:46,74,University of Manitoba,62020
3595326,2023-03-14 16:06:41,74,Polo Park,61116
3595044,2023-03-14 09:31:24,74,University of Manitoba,62020
3588564,2023-03-02 09:31:49,74,University of Manitoba,62020
3587382,2023-02-28 09:30:16,74,University of Manitoba,60096
3582051,2023-02-15 11:04:04,74,University of Manitoba,61253
3582047,2023-02-15 11:00:09,74,University of Manitoba,60096
3582046,2023-02-15 11:00:02,74,University of Manitoba,60096
3581423,2023-02-14 09:31:44,74,University of Manitoba,62020
3580984,2023-02-13 14:31:51,74,Polo Park,61116
3580851,2023-02-13 11:00:29,74,University of Manitoba,60096
3577748,2023-02-07 09:34:17,74,University of Manitoba,61267
3577239,2023-02-06 09:29:44,74,University of Manitoba,62020
3575972,2023-02-02 09:45:34,74,University of Manitoba,61267
3575195,2023-01-31 09:31:32,74,University of Manitoba,62020
3574223,2023-01-27 14:31:48,74,Polo Park,60105
3573662,2023-01-26 09:32:56,74,University of Manitoba,62020
3573290,2023-01-25 14:31:28,74,Polo Park,61116
3572626,2023-01-24 11:00:53,74,University of Manitoba,60096
3572603,2023-01-24 09:54:51,74,University of Manitoba,60096
3572587,2023-01-24 09:30:36,74,University of Manitoba,62020
3571227,2023-01-20 21:39:17,74,University of Manitoba,60883
3570739,2023-01-20 09:15:21,74,University of Manitoba,60096
3570256,2023-01-19 09:32:41,74,University of Manitoba,60096
3569892,2023-01-18 14:38:36,74,Polo Park,61116
3569231,2023-01-17 11:00:00,74,University of Manitoba,62020
3569184,2023-01-17 09:35:46,74,University of Manitoba,62020
3568854,2023-01-16 14:35:12,74,Polo Park,60105
3567632,2023-01-13 14:40:36,74,Polo Park,61117
3567052,2023-01-12 14:31:44,74,Polo Park,60105
3567051,2023-01-12 14:31:38,74,Polo Park,60105
3566949,2023-01-12 11:10:04,74,University of Manitoba,62020
3566918,2023-01-12 09:33:52,74,University of Manitoba,62020
3566553,2023-01-11 14:36:36,74,Polo Park,61254
3566414,2023-01-11 11:05:44,74,University of Manitoba,62020
3566387,2023-01-11 10:20:34,74,University of Manitoba,61119
3566342,2023-01-11 09:22:02,74,University of Manitoba,62020
3565359,2023-01-09 14:37:10,74,Polo Park,61119
3560982,2022-12-27 21:21:47,74,University of Manitoba,61257
3560667,2022-12-26 16:20:01,74,Polo Park,61189
3560602,2022-12-26 14:01:04,74,University of Manitoba,20200
3550025,2022-11-27 18:38:06,74,University of Manitoba,60709
3549499,2022-11-26 16:12:07,74,University of Manitoba,60431
3548047,2022-11-24 11:04:00,74,University of Manitoba,61120
3543606,2022-11-15 09:37:24,74,University of Manitoba,61120
3536490,2022-11-02 14:34:49,74,Polo Park,60105
3535466,2022-11-01 10:59:56,74,University of Manitoba,60096
3531059,2022-10-27 09:40:27,74,University of Manitoba,60096
3529726,2022-10-25 14:33:41,74,Polo Park,61254
