Pass-Up ID,Time,Route Number,Route Destination,stop_id
3827494,2023-11-28 17:19:13,58,Via Southglen,10911
3775401,2023-09-26 07:58:31,58,To Downtown,10186
3703671,2023-07-17 16:01:19,58,Via Paddington,10599
3668737,2023-06-13 08:22:59,58,To Downtown,50490
3550112,2022-11-28 08:24:41,58,To Downtown,50496
3545108,2022-11-18 08:16:34,58,To Downtown,50819
3491183,2022-09-09 08:23:49,58,To Downtown,50490
3109809,2020-03-12 16:49:01,58,Via Paddington,10599
3109087,2020-03-11 17:03:36,58,Via Paddington,10599
3105798,2020-03-05 16:25:37,58,Via Paddington,10599
3101285,2020-02-27 08:15:24,58,To Downtown,10595
3100970,2020-02-26 16:14:20,58,Via Southglen,10619
3100937,2020-02-26 15:53:07,58,Via Southglen,10595
3090358,2020-02-05 08:03:43,58,To Downtown,10171
3087206,2020-01-29 17:24:24,58,Via Southglen,10599
3084242,2020-01-23 16:23:05,58,Via Southglen,10599
3083851,2020-01-23 08:21:18,58,To Downtown,10186
3083748,2020-01-22 17:33:21,58,Via Southglen,10599
3083244,2020-01-22 07:47:44,58,To Downtown,10595
3083171,2020-01-21 17:44:11,58,Via Southglen,10600
3083076,2020-01-21 16:27:15,58,Via Southglen,10600
3082701,2020-01-21 08:13:07,58,To Downtown,10595
3082559,2020-01-20 17:24:13,58,Via Paddington,10599
3082483,2020-01-20 16:33:20,58,Via Southglen,10595
3081760,2020-01-17 17:38:27,58,Via Paddington,10596
3081295,2020-01-16 16:58:51,58,Via Paddington,10599
3080939,2020-01-15 17:34:18,58,Via Southglen,10599
3080924,2020-01-15 17:20:37,58,Via Paddington,10619
3080871,2020-01-15 16:32:33,58,Via Paddington,10840
3080649,2020-01-15 09:21:01,58,To Downtown,10595
3080570,2020-01-15 07:29:03,58,To Downtown,10061
3080567,2020-01-15 07:21:50,58,To Downtown,10171
3078896,2020-01-10 17:34:40,58,Via Southglen,10600
3078503,2020-01-10 07:40:52,58,To Downtown,50496
3078340,2020-01-09 16:36:34,58,Via Paddington,10599
3078292,2020-01-09 16:11:40,58,Via Southglen,10600
3069026,2019-12-18 17:16:18,58,Via Southglen,10185
3069017,2019-12-18 17:05:40,58,Via Southglen,10600
3066658,2019-12-13 16:34:12,58,Via Southglen,10840
3065049,2019-12-11 06:18:57,58,To Downtown,10596
3064920,2019-12-10 16:20:36,58,Via Paddington,10596
3058027,2019-11-28 16:50:59,58,Via Southglen,10840
