Pass-Up ID,Time,Route Number,Route Destination,stop_id
3031249,2019-10-21 07:59:39,96,To Paterson Loop,50893
3013880,2019-09-27 08:04:07,96,To Paterson Loop,50362
3013875,2019-09-27 08:00:32,96,To Paterson Loop,50632
3011664,2019-09-25 09:00:56,96,To St. Vital Centre,50778
3011658,2019-09-25 08:59:05,96,To St. Vital Centre,50782
3005336,2019-09-18 09:00:14,96,To St. Vital Centre,50777
3005333,2019-09-18 08:58:09,96,To St. Vital Centre,50948
2582404,2018-03-19 07:52:30,96,To Paterson Loop,50878
2276601,2017-02-28 08:06:59,96,To Paterson Loop,50361
2275864,2017-02-27 08:05:45,96,To Paterson Loop,50358
2272260,2017-02-21 08:00:34,96,To Paterson Loop,50892
2258596,2017-01-26 16:09:44,96,To St. Vital Centre,50359
2244872,2016-12-21 15:53:56,96,To St. Vital Centre,50495
2243998,2016-12-20 08:10:38,96,To Paterson Loop,50362
2004869,2016-04-11 08:01:31,96,To Paterson Loop,50358
1976222,2016-02-29 07:59:00,96,To Paterson Loop,50886
1971650,2016-02-22 07:59:18,96,To Paterson Loop,50816
1946375,2016-01-05 07:59:05,96,To Paterson Loop,50886
1946374,2016-01-05 07:58:41,96,To Paterson Loop,50887
1945839,2016-01-04 08:04:41,96,To Paterson Loop,50360
1945838,2016-01-04 08:01:18,96,To Paterson Loop,50633
1338310,2014-01-20 08:01:24,96,To Paterson Loop,50360
1336240,2014-01-15 08:01:58,96,To Paterson Loop,50360
1335564,2014-01-14 08:03:05,96,To Paterson Loop,50361
1334935,2014-01-13 08:03:27,96,To Paterson Loop,50360
1332234,2014-01-08 08:07:47,96,To Paterson Loop,50361
1326487,2013-12-19 08:02:16,96,To Paterson Loop,50361
1325810,2013-12-18 08:04:07,96,To Paterson Loop,50362
1325158,2013-12-17 08:03:58,96,To Paterson Loop,50360
1318792,2013-12-04 08:04:55,96,To Paterson Loop,50362
1317981,2013-12-03 08:01:31,96,To Paterson Loop,50360
1313731,2013-11-27 07:56:53,96,To Paterson Loop,50893
