Pass-Up ID,Time,Route Number,Route Destination,stop_id
3806345,2023-10-30 16:45:55,46,Via Regent,10363
3119038,2020-05-07 15:47:43,46,Via Regent,10629
3108254,2020-03-10 15:25:18,46,Via Regent,10629
3106410,2020-03-06 16:37:01,46,Via Kildare,10629
3105811,2020-03-05 16:38:01,46,Via Kildare,10629
3104049,2020-03-03 07:38:40,46,To Downtown,40448
3100274,2020-02-25 16:36:34,46,Via Kildare,10363
3099738,2020-02-25 07:34:50,46,To Downtown,40195
3099538,2020-02-24 16:40:32,46,Via Kildare,10631
3091492,2020-02-07 07:39:50,46,To Downtown,40448
3090755,2020-02-05 16:09:06,46,Via Regent,10629
3090226,2020-02-04 17:16:19,46,Via Kildare,10631
3087123,2020-01-29 16:17:29,46,Via Kildare,10634
3086407,2020-01-28 16:18:09,46,Via Kildare,10631
3083819,2020-01-23 07:33:57,46,To Downtown,40195
3082543,2020-01-20 17:10:04,46,Via Kildare,40187
3081723,2020-01-17 16:58:16,46,Via Kildare,10634
3081666,2020-01-17 16:19:32,46,Via Regent,10638
3080873,2020-01-15 16:32:52,46,Via Kildare,10631
3080571,2020-01-15 07:29:13,46,To Downtown,40447
3069592,2019-12-19 16:19:22,46,Via Kildare,10634
3067927,2019-12-16 16:44:06,46,Via Kildare,10363
3066706,2019-12-13 17:00:28,46,Via Regent,40448
3056332,2019-11-26 16:09:28,46,Via Regent,10363
3052406,2019-11-20 15:48:26,46,Via Regent,40195
3039993,2019-10-31 16:49:51,46,Via Kildare,10631
3037010,2019-10-28 16:24:39,46,Via Regent,10628
3034308,2019-10-24 16:20:18,46,Via Regent,10629
3032559,2019-10-22 16:45:18,46,Via Kildare,10627
3032557,2019-10-22 16:45:11,46,Via Kildare,10627
3031782,2019-10-21 16:24:14,46,Via Regent,10629
3029657,2019-10-18 16:26:45,46,Via Regent,10634
3029547,2019-10-18 15:46:49,46,Via Regent,40196
3028680,2019-10-17 16:57:49,46,Via Regent,40447
3025062,2019-10-10 16:32:19,46,Via Regent,10628
3020419,2019-10-04 16:34:42,46,Via Kildare,10629
3017819,2019-10-02 07:03:35,46,To Downtown,40110
3010237,2019-09-23 16:49:32,46,Via Regent,10363
3003745,2019-09-16 16:06:45,46,Via Kildare,10631
3003740,2019-09-16 16:05:33,46,Via Kildare,10634
3000630,2019-09-12 16:54:32,46,Via Regent,10634
2994065,2019-09-05 16:20:12,46,Via Kildare,10629
2992944,2019-09-04 16:20:46,46,Via Kildare,10629
2992800,2019-09-04 15:24:11,46,Via Regent,10629
2952670,2019-07-19 16:22:25,46,Via Kildare,10634
2913242,2019-06-05 16:36:45,46,Via Kildare,10629
2909218,2019-05-31 16:21:04,46,Via Kildare,10631
2908208,2019-05-30 16:26:24,46,Via Kildare,10363
2908198,2019-05-30 16:21:30,46,Via Kildare,10628
2908197,2019-05-30 16:21:21,46,Via Kildare,10628
2907052,2019-05-29 16:18:42,46,Via Kildare,10638
