Pass-Up ID,Time,Route Number,Route Destination,stop_id
3560061,2022-12-23 14:17:37,47,Via Kildare,40445
3559921,2022-12-22 18:05:06,47,Via Regent,10635
3559615,2022-12-21 17:33:48,47,To University of Manitoba,40195
3559550,2022-12-21 16:18:11,47,To University of Manitoba,10351
3559511,2022-12-21 15:11:16,47,Via Regent,10632
3559327,2022-12-20 17:49:49,47,To University of Manitoba,40768
3558904,2022-12-19 15:55:14,47,To University of Manitoba,40448
3557716,2022-12-15 15:39:09,47,To University of Manitoba,60155
3557547,2022-12-15 08:14:48,47,Via Regent,60153
3557358,2022-12-14 15:48:54,47,To University of Manitoba,60151
3557355,2022-12-14 15:45:48,47,Via Regent,10634
3556325,2022-12-12 15:38:07,47,To University of Manitoba,60243
3555588,2022-12-10 18:27:37,47,To University of Manitoba,40470
3555397,2022-12-10 14:43:07,47,Via Kildare,10633
3554647,2022-12-09 08:00:25,47,Via Kildare,60153
3553828,2022-12-06 17:24:12,47,To University of Manitoba,40790
3553750,2022-12-06 15:47:01,47,To University of Manitoba,60243
3553573,2022-12-06 09:42:16,47,To University of Manitoba,60113
3553120,2022-12-05 08:18:41,47,Via Kildare,10157
3552374,2022-12-02 15:41:38,47,To University of Manitoba,60239
3551936,2022-12-01 15:43:43,47,To University of Manitoba,60242
3551695,2022-12-01 09:43:30,47,To University of Manitoba,60148
3551620,2022-12-01 07:59:30,47,Via Kildare,60152
3551444,2022-11-30 16:07:46,47,To University of Manitoba,40470
3550965,2022-11-29 15:46:15,47,To University of Manitoba,60718
3550888,2022-11-29 14:29:53,47,Via Kildare,60103
3550704,2022-11-29 09:42:22,47,To University of Manitoba,60112
3550392,2022-11-28 15:39:05,47,To University of Manitoba,60155
3548851,2022-11-25 15:45:10,47,To University of Manitoba,10355
3548359,2022-11-24 17:14:09,47,To University of Manitoba,40790
3547203,2022-11-22 15:43:48,47,To University of Manitoba,40337
3546928,2022-11-22 09:41:20,47,To University of Manitoba,60139
3546002,2022-11-19 17:43:23,47,Via Regent,10630
3545892,2022-11-19 15:26:47,47,To University of Manitoba,40336
3545386,2022-11-18 15:37:29,47,To University of Manitoba,60155
3545137,2022-11-18 09:04:54,47,To University of Manitoba,10641
3544931,2022-11-17 16:25:57,47,To University of Manitoba,40287
3544827,2022-11-17 14:31:51,47,Via Regent,60107
3544418,2022-11-16 15:58:06,47,To University of Manitoba,60154
3544415,2022-11-16 15:55:04,47,To University of Manitoba,60239
3544413,2022-11-16 15:54:25,47,To University of Manitoba,60243
3544235,2022-11-16 11:00:10,47,To University of Manitoba,60113
3543936,2022-11-15 16:27:38,47,To University of Manitoba,40195
3543880,2022-11-15 15:39:23,47,To University of Manitoba,60240
3543554,2022-11-15 08:18:17,47,Via Regent,60149
3543438,2022-11-14 17:46:39,47,To University of Manitoba,40322
3543315,2022-11-14 15:37:11,47,To University of Manitoba,60243
3541942,2022-11-10 15:44:03,47,To University of Manitoba,60242
3541900,2022-11-10 15:13:03,47,Via Regent,10363
3541617,2022-11-10 08:29:41,47,Via Kildare,60153
3541396,2022-11-09 16:43:19,47,To University of Manitoba,10635
3541376,2022-11-09 16:25:02,47,To University of Manitoba,40756
3541367,2022-11-09 16:17:31,47,To University of Manitoba,40178
3537038,2022-11-03 09:39:39,47,To University of Manitoba,60138
3536675,2022-11-02 16:31:32,47,To University of Manitoba,40336
3536674,2022-11-02 16:31:31,47,To University of Manitoba,40336
3536673,2022-11-02 16:31:30,47,To University of Manitoba,40336
3536140,2022-11-02 08:14:25,47,Via Regent,60153
3535768,2022-11-01 15:38:15,47,To University of Manitoba,60246
3535400,2022-11-01 09:40:38,47,To University of Manitoba,60139
3535311,2022-11-01 08:15:51,47,Via Regent,60156
3534681,2022-10-31 15:20:18,47,Via Regent,40447
3534316,2022-10-31 09:17:31,47,To University of Manitoba,60110
