Pass-Up ID,Time,Route Number,Route Destination,stop_id
3561907,2022-12-30 15:08:58,15,Airport Via Wellington,10538
3561308,2022-12-28 17:14:03,15,To Church,10695
3559577,2022-12-21 16:58:52,15,Airport Via Flight Rd.,10534
3559292,2022-12-20 16:58:54,15,Airport Via Flight Rd.,10135
3559246,2022-12-20 15:52:48,15,Airport Via Wellington,10581
3559197,2022-12-20 14:44:34,15,To Inkster,30092
3559186,2022-12-20 14:25:00,15,Airport Via Flight Rd.,10543
3558935,2022-12-19 16:37:46,15,Airport Via Wellington,10637
3558468,2022-12-17 15:47:17,15,Airport Via Wellington,10135
3558199,2022-12-16 16:58:30,15,Airport Via Wellington,10534
3558093,2022-12-16 14:36:39,15,Airport Via Flight Rd.,10707
3557940,2022-12-16 08:58:30,15,Airport Via Flight Rd.,10487
3557807,2022-12-15 17:19:45,15,Airport Via Wellington,30248
3557804,2022-12-15 17:19:05,15,Airport Via Wellington,30248
3557782,2022-12-15 17:03:36,15,To Church,10581
3557724,2022-12-15 15:50:07,15,To Inkster,10469
3557678,2022-12-15 15:11:11,15,Airport Via Flight Rd.,10543
3554855,2022-12-09 13:47:58,15,To Church,10486
3553783,2022-12-06 16:18:29,15,Airport Via Wellington,10534
3553776,2022-12-06 16:12:09,15,To Church,10135
3553766,2022-12-06 16:03:40,15,To Church,10472
3553344,2022-12-05 15:46:59,15,To Inkster,10473
3545479,2022-11-18 16:51:15,15,To Inkster,10488
3545245,2022-11-18 12:25:45,15,To Church,10483
3545169,2022-11-18 10:27:37,15,Airport Via Wellington,10632
3544435,2022-11-16 16:13:16,15,To Inkster,10456
3543968,2022-11-15 17:08:46,15,To Inkster,10482
3540402,2022-11-08 12:29:02,15,To Church,10483
3538172,2022-11-04 15:21:23,15,Airport Via Flight Rd.,10135
3537979,2022-11-04 13:05:44,15,To Church,10483
3536760,2022-11-02 17:48:53,15,To Church,10470
3535877,2022-11-01 16:50:58,15,To Church,10487
3533770,2022-10-30 13:39:09,15,Airport Via Wellington,10464
3531453,2022-10-27 15:45:06,15,To Church,10473
3531396,2022-10-27 15:03:01,15,Airport Via Wellington,11039
3531188,2022-10-27 12:16:35,15,Airport Via Flight Rd.,11039
3529966,2022-10-25 17:04:29,15,To Inkster,10473
3529769,2022-10-25 15:07:10,15,Airport Via Wellington,10402
3529617,2022-10-25 12:20:07,15,Airport Via Flight Rd.,10534
3526735,2022-10-21 12:27:12,15,Airport Via Flight Rd.,10707
3526228,2022-10-20 17:19:09,15,To Church,10471
3526107,2022-10-20 16:26:20,15,Airport Via Flight Rd.,10534
3525248,2022-10-19 17:13:07,15,To Inkster,10482
3525247,2022-10-19 17:13:06,15,To Inkster,10482
3525162,2022-10-19 16:21:40,15,To Church,10480
3524922,2022-10-19 13:45:02,15,Airport Via Wellington,10484
3523470,2022-10-17 16:41:13,15,Airport Via Wellington,10695
3521428,2022-10-14 17:37:33,15,Airport Via Flight Rd.,11039
3521353,2022-10-14 16:58:25,15,To Inkster,10455
3521261,2022-10-14 16:00:48,15,To Church,10482
3521243,2022-10-14 15:48:21,15,To Inkster,10482
3519051,2022-10-11 17:12:17,15,Airport Via Flight Rd.,10707
3516788,2022-10-08 16:13:30,15,Airport Via Flight Rd.,11039
3515049,2022-10-06 16:03:23,15,To Church,10482
3513050,2022-10-04 15:51:07,15,To Inkster,10695
3512816,2022-10-04 13:05:31,15,To Church,10488
3508779,2022-09-29 16:02:22,15,To Church,10482
3506663,2022-09-27 16:02:21,15,To Church,10474
3506658,2022-09-27 15:59:54,15,To Church,10471
3504800,2022-09-25 16:02:07,15,Airport Via Wellington,10538
3497884,2022-09-16 15:55:26,15,Airport Via Flight Rd.,30475
3493199,2022-09-11 15:06:30,15,Airport Via Wellington,10534
3492532,2022-09-10 15:19:31,15,Airport Via Wellington,10543
3491736,2022-09-09 16:23:55,15,Airport Via Wellington,10488
3491730,2022-09-09 16:20:38,15,Airport Via Wellington,10135
