Pass-Up ID,Time,Route Number,Route Destination,stop_id
3755733,2023-09-07 08:28:03,31,To Downtown,20477
3755721,2023-09-07 08:20:05,31,To Downtown,30662
3565717,2023-01-10 07:59:37,31,To Downtown,30717
3565441,2023-01-09 15:41:45,31,To Oak Point,10404
3544136,2022-11-16 08:29:31,31,To Downtown,20479
3514127,2022-10-05 15:38:58,31,To Oak Point,10406
3506010,2022-09-27 08:23:54,31,To Downtown,10428
3105469,2020-03-05 07:49:51,31,To Downtown,10398
3099515,2020-02-24 16:25:24,31,To Meadows West,10423
3090775,2020-02-05 16:20:56,31,To Meadows West,10529
3089723,2020-02-04 07:50:34,31,To Downtown,20477
3087136,2020-01-29 16:23:55,31,To Meadows West,10423
3086593,2020-01-29 07:50:27,31,To Downtown,10801
3084422,2020-01-24 07:48:06,31,To Downtown,20479
3083827,2020-01-23 07:45:05,31,To Downtown,30812
3083240,2020-01-22 07:40:58,31,To Downtown,30690
3082682,2020-01-21 07:49:20,31,To Downtown,30686
3082508,2020-01-20 16:44:53,31,To Meadows West,10417
3082092,2020-01-20 07:52:32,31,To Downtown,10398
3082083,2020-01-20 07:20:03,31,To Downtown,30668
3081369,2020-01-17 07:47:13,31,To Downtown,10389
3080584,2020-01-15 07:52:34,31,To Downtown,10389
3077555,2020-01-08 07:46:59,31,To Downtown,10389
3077025,2020-01-07 07:48:43,31,To Downtown,20479
3076374,2020-01-06 07:42:46,31,To Downtown,30810
3056566,2019-11-27 08:25:49,31,To Downtown,30662
3055655,2019-11-25 16:53:09,31,To Meadows West,10422
3055139,2019-11-25 07:51:27,31,To Downtown,10789
3052841,2019-11-21 08:00:23,31,To Downtown,20477
3051074,2019-11-19 07:50:16,31,To Downtown,30686
3048096,2019-11-14 07:52:49,31,To Downtown,20477
3045159,2019-11-08 07:51:06,31,To Downtown,30812
3042887,2019-11-05 08:34:28,31,To Downtown,10801
3041991,2019-11-04 07:04:00,31,To Downtown,20477
3039248,2019-10-31 08:06:35,31,To Downtown,10426
3038349,2019-10-30 07:52:36,31,To Downtown,30733
3037260,2019-10-29 08:17:56,31,To Downtown,10801
3032784,2019-10-23 07:54:03,31,To Downtown,20477
3022684,2019-10-08 07:51:47,31,To Downtown,30811
3022417,2019-10-07 17:03:00,31,To Meadows West,10417
3021635,2019-10-07 08:00:39,31,To Downtown,10398
3019697,2019-10-04 07:50:59,31,To Downtown,30690
3018755,2019-10-03 07:52:54,31,To Downtown,30668
3017839,2019-10-02 07:50:24,31,To Downtown,30668
3017830,2019-10-02 07:30:18,31,To Downtown,20477
3017827,2019-10-02 07:26:24,31,To Downtown,30668
3017826,2019-10-02 07:25:53,31,To Downtown,30687
3016034,2019-09-30 07:50:36,31,To Downtown,30668
3016019,2019-09-30 07:31:52,31,To Downtown,10428
3013877,2019-09-27 08:01:08,31,To Downtown,20479
3013600,2019-09-26 16:50:29,31,To Meadows West,10533
3012636,2019-09-26 08:00:14,31,To Downtown,20477
3011568,2019-09-25 08:02:09,31,To Downtown,20477
3010581,2019-09-24 07:51:01,31,To Downtown,30811
3009494,2019-09-23 08:30:55,31,To Downtown,30817
3008067,2019-09-20 16:20:43,31,To Meadows West,10436
3007526,2019-09-20 07:50:16,31,To Downtown,30686
3007512,2019-09-20 07:34:43,31,To Downtown,10801
3006279,2019-09-19 07:48:35,31,To Downtown,30403
3006266,2019-09-19 07:29:17,31,To Downtown,10533
3005298,2019-09-18 08:36:46,31,To Downtown,10801
3005229,2019-09-18 07:52:27,31,To Downtown,30687
3004184,2019-09-17 08:28:02,31,To Downtown,30812
3004119,2019-09-17 07:47:09,31,To Downtown,30403
3000841,2019-09-13 07:51:10,31,To Downtown,30668
2999905,2019-09-12 08:06:45,31,To Downtown,10417
2999494,2019-09-11 15:54:58,31,To Meadows West,10406
2998761,2019-09-11 08:26:34,31,To Downtown,10407
2998718,2019-09-11 07:55:50,31,To Downtown,10618
2998708,2019-09-11 07:49:45,31,To Downtown,30668
2998684,2019-09-11 07:01:54,31,To Downtown,30717
2998395,2019-09-10 16:33:02,31,To Meadows West,10406
2998361,2019-09-10 16:16:52,31,To Meadows West,10533
2998306,2019-09-10 15:49:44,31,To Meadows West,10423
2996761,2019-09-09 08:30:49,31,To Downtown,20479
2996722,2019-09-09 08:03:16,31,To Downtown,10398
2994458,2019-09-06 08:30:28,31,To Downtown,30810
2994415,2019-09-06 07:49:18,31,To Downtown,10615
2993358,2019-09-05 08:42:49,31,To Downtown,10404
2993355,2019-09-05 08:40:07,31,To Downtown,10801
2993343,2019-09-05 08:32:32,31,To Downtown,30811
2993303,2019-09-05 07:59:16,31,To Downtown,20477
2993282,2019-09-05 07:35:07,31,To Downtown,10404
2987895,2019-08-29 07:53:53,31,To Downtown,20477
2987893,2019-08-29 07:53:45,31,To Downtown,20477
2948376,2019-07-15 07:31:18,31,To Downtown,20479
2945231,2019-07-11 07:34:38,31,To Downtown,10801
2945230,2019-07-11 07:32:49,31,To Downtown,20479
2931221,2019-06-25 16:57:57,31,To Meadows West,10417
2920404,2019-06-13 16:19:35,31,To Meadows West,10529
2912507,2019-06-05 07:34:11,31,To Downtown,10801
2901353,2019-05-23 08:04:55,31,To Downtown,10417
2889590,2019-05-09 08:32:00,31,To Downtown,20477
2865795,2019-04-08 08:36:30,31,To Downtown,10389
2862465,2019-04-03 08:33:52,31,To Downtown,20477
2861713,2019-04-02 08:34:30,31,To Downtown,20477
2852795,2019-03-20 08:32:30,31,To Downtown,30810
2852753,2019-03-20 07:36:51,31,To Downtown,10417
2851383,2019-03-18 08:34:43,31,To Downtown,10406
2849450,2019-03-14 08:36:09,31,To Downtown,10801
2847946,2019-03-12 08:32:53,31,To Downtown,20479
2847915,2019-03-12 07:58:26,31,To Downtown,20477
2847384,2019-03-11 08:33:06,31,To Downtown,20479
2845491,2019-03-07 08:33:29,31,To Downtown,20479
2843622,2019-03-04 08:35:52,31,To Downtown,10801
2843592,2019-03-04 07:59:47,31,To Downtown,10398
2841767,2019-02-28 07:28:45,31,To Downtown,30812
2841543,2019-02-27 15:53:56,31,To Meadows West,10423
2841159,2019-02-27 08:36:19,31,To Downtown,20477
2838430,2019-02-21 08:43:02,31,To Downtown,10801
2835173,2019-02-13 16:24:53,31,To Meadows West,10423
2834775,2019-02-13 07:30:24,31,To Downtown,20479
2834120,2019-02-12 07:55:24,31,To Downtown,30668
2833530,2019-02-11 08:17:37,31,To Downtown,10801
2832306,2019-02-07 08:12:37,31,To Downtown,20477
2832083,2019-02-06 16:31:41,31,To Meadows West,10533
2832042,2019-02-06 15:59:26,31,To Meadows West,10406
2831805,2019-02-06 09:11:27,31,To Downtown,10405
2831747,2019-02-06 08:09:41,31,To Downtown,20479
2831260,2019-02-05 08:52:52,31,To Downtown,10406
2831139,2019-02-04 17:38:12,31,To Oak Point,10423
2829958,2019-02-01 07:49:08,31,To Downtown,30646
2829574,2019-01-31 07:28:12,31,To Downtown,30812
2829328,2019-01-30 07:31:12,31,To Downtown,10428
2829326,2019-01-30 07:29:26,31,To Downtown,30811
2829325,2019-01-30 07:29:19,31,To Downtown,30811
2827540,2019-01-24 07:58:19,31,To Downtown,20477
2826884,2019-01-23 07:51:17,31,To Downtown,30686
2826271,2019-01-22 08:32:19,31,To Downtown,20477
2825716,2019-01-21 07:54:38,31,To Downtown,30810
2824282,2019-01-16 16:28:45,31,To Meadows West,10417
2823917,2019-01-16 07:53:43,31,To Downtown,30668
2823341,2019-01-15 07:54:13,31,To Downtown,30663
2821584,2019-01-11 08:36:21,31,To Downtown,10801
2821558,2019-01-11 07:55:42,31,To Downtown,30812
2820910,2019-01-10 07:53:31,31,To Downtown,30403
2820481,2019-01-09 09:05:07,31,To Downtown,30817
2820480,2019-01-09 09:02:35,31,To Downtown,30687
2820433,2019-01-09 08:00:40,31,To Downtown,20477
2819949,2019-01-08 07:53:04,31,To Downtown,30403
2819457,2019-01-07 07:47:23,31,To Downtown,30662
2799687,2018-11-29 08:36:05,31,To Downtown,10801
