Pass-Up ID,Time,Route Number,Route Destination,stop_id
3559196,2022-12-20 14:40:47,19,Via Notre Dame,10769
3558469,2022-12-17 15:51:52,19,Via Logan,10835
3558153,2022-12-16 15:57:07,19,Via Autumnwood,50254
3557766,2022-12-15 16:52:02,19,Via Autumnwood,10639
3557411,2022-12-14 16:52:41,19,Via Autumnwood,10413
3550986,2022-11-29 16:04:47,19,Via Drake,10641
3547207,2022-11-22 15:47:33,19,Via Autumnwood,10490
3546843,2022-11-22 07:39:31,19,Via Notre Dame,10423
3544443,2022-11-16 16:22:58,19,Via Autumnwood,10489
3541576,2022-11-10 07:16:33,19,Via Notre Dame,10297
3540940,2022-11-09 08:37:15,19,Via Notre Dame,10491
3540246,2022-11-08 08:44:54,19,Via Notre Dame,10771
3539502,2022-11-07 07:18:33,19,Via Notre Dame,10491
3535350,2022-11-01 08:46:32,19,Via Notre Dame,10769
3535346,2022-11-01 08:43:51,19,Via Notre Dame,10735
3530730,2022-10-26 16:50:39,19,Via Autumnwood,10641
3526945,2022-10-21 14:50:26,19,Via Drake,10159
3523489,2022-10-17 16:52:48,19,Via Autumnwood,10624
3522895,2022-10-17 08:58:19,19,Via Notre Dame,10771
3520185,2022-10-13 08:41:53,19,Via Notre Dame,10770
3519787,2022-10-12 15:35:48,19,Via Autumnwood,10411
3519326,2022-10-12 08:27:17,19,Via Notre Dame,10641
3517464,2022-10-09 14:55:30,19,Via Notre Dame,50252
3513571,2022-10-05 08:41:34,19,Via Notre Dame,10769
3511494,2022-10-03 08:36:12,19,Via Notre Dame,10709
3508802,2022-09-29 16:16:08,19,Via Autumnwood,10420
3505113,2022-09-26 08:42:06,19,Via Notre Dame,10770
3502655,2022-09-22 16:00:38,19,Via Autumnwood,10159
3502115,2022-09-22 08:38:58,19,Via Notre Dame,10735
3501136,2022-09-21 08:33:56,19,Via Logan,10625
3500748,2022-09-20 16:42:51,19,Via Drake,10490
3500747,2022-09-20 16:42:36,19,Via Drake,10490
3500614,2022-09-20 15:37:35,19,Via Autumnwood,10411
3500047,2022-09-20 08:07:40,19,Via Logan,50253
3497216,2022-09-15 17:11:15,19,Via Autumnwood,10159
3497143,2022-09-15 16:25:09,19,Via Drake,10313
3497059,2022-09-15 15:38:07,19,Via Autumnwood,10410
3495295,2022-09-13 16:49:00,19,Via Drake,10490
3495239,2022-09-13 16:27:25,19,Via Drake,10313
3494598,2022-09-13 08:39:38,19,Via Notre Dame,10411
3493619,2022-09-12 08:42:37,19,Via Notre Dame,10770
3491606,2022-09-09 15:00:23,19,Via Drake,50254
3491589,2022-09-09 14:51:07,19,Via Drake,10638
3491209,2022-09-09 08:42:36,19,Via Notre Dame,10770
3491208,2022-09-09 08:36:59,19,Via Autumnwood,10391
3490359,2022-09-08 08:27:14,19,Via Logan,10769
3489729,2022-09-07 13:40:42,19,Via Notre Dame,10707
3489659,2022-09-07 12:35:35,19,Via Autumnwood,10413
3489600,2022-09-07 11:42:24,19,Via Notre Dame,10769
3488527,2022-09-06 11:41:07,19,Via Notre Dame,10491
