Pass-Up ID,Time,Route Number,Route Destination,stop_id
2968207,2019-08-06 14:09:53,83,To Unicity,20156
2383742,2017-06-29 13:32:21,83,To Unicity,20143
2263558,2017-02-04 15:07:37,83,To Thompson & Ness,20467
2151942,2016-09-07 07:48:12,83,To Unicity,20313
1626865,2014-12-18 11:44:32,83,To Unicity,20482
1359559,2014-03-05 15:54:18,83,To Unicity,20181
1349750,2014-02-12 15:49:54,83,To Unicity,20156
1338584,2014-01-20 15:53:04,83,To Unicity,20489
1335960,2014-01-14 15:52:30,83,To Unicity,20181
1320284,2013-12-06 15:55:08,83,To Unicity,20179
1038999,2013-03-06 15:49:37,83,To Unicity,20141
1031973,2013-02-25 15:50:57,83,To Unicity,20475
1030290,2013-02-22 15:27:25,83,To Unicity,20473
978015,2012-11-28 08:08:24,83,To Murray Park,20473
974132,2012-11-22 08:15:10,83,To Murray Park,20157
709544,2012-03-07 15:52:10,83,To Unicity,20181
392133,2011-03-16 15:53:00,83,To Unicity,20181
