Pass-Up ID,Time,Route Number,Route Destination,stop_id
3839883,2023-12-16 19:17:36,12,To City Hall,10561
3836259,2023-12-11 15:42:57,12,To City Hall,10260
3828314,2023-11-29 16:13:22,12,To Polo Park,10260
3824613,2023-11-24 12:45:36,12,To Polo Park,10266
3586713,2023-02-27 08:46:56,12,To Polo Park,10282
3554450,2022-12-08 15:53:37,12,To Polo Park,10257
3281663,2021-08-13 11:35:33,12,To Polo Park,10732
3280389,2021-08-11 12:40:14,12,To Polo Park,10733
3104343,2020-03-03 12:58:32,12,To Polo Park,10244
3078027,2020-01-09 08:41:15,12,To City Hall,10256
3058791,2019-11-29 16:01:55,12,To Polo Park,10258
3058766,2019-11-29 15:48:20,12,To Polo Park,10258
3052560,2019-11-20 16:53:08,12,To Polo Park,10744
3043131,2019-11-05 12:48:58,12,To Polo Park,10263
2993354,2019-09-05 08:39:55,12,To City Hall,10256
2993353,2019-09-05 08:39:39,12,To City Hall,10254
2959557,2019-07-27 06:04:13,12,To Polo Park,10729
2925888,2019-06-20 12:11:51,12,To Polo Park,10740
2911214,2019-06-03 16:17:14,12,To City Hall,10723
2844405,2019-03-05 12:53:53,12,To Polo Park,10266
2842961,2019-03-01 16:14:48,12,To City Hall,10727
2831080,2019-02-04 16:45:32,12,To Polo Park,10743
2831057,2019-02-04 16:21:35,12,To City Hall,10725
2812672,2018-12-19 16:18:32,12,To City Hall,10737
2807124,2018-12-11 16:15:18,12,To Polo Park,10258
2802887,2018-12-04 12:52:14,12,To Polo Park,10260
2795985,2018-11-23 16:51:12,12,To Polo Park,10281
2795896,2018-11-23 16:06:55,12,To Polo Park,10267
2764458,2018-10-15 16:03:07,12,To City Hall,10741
2754473,2018-10-02 16:10:18,12,To City Hall,10728
2740760,2018-09-18 16:12:53,12,To City Hall,10741
2728811,2018-09-06 16:10:33,12,To City Hall,10737
2726321,2018-09-04 16:15:42,12,To City Hall,10729
2591925,2018-04-03 15:45:53,12,To City Hall,10729
2584483,2018-03-21 15:07:02,12,To City Hall,10736
2563890,2018-02-13 08:54:01,12,To Polo Park,10284
2523601,2017-11-24 16:10:42,12,To Polo Park,10261
2511943,2017-11-07 12:48:52,12,To Polo Park,10264
2469441,2017-09-22 15:37:08,12,To City Hall,10737
2466881,2017-09-20 16:47:56,12,To Polo Park,10741
2466775,2017-09-20 16:11:37,12,To City Hall,10733
2462157,2017-09-15 16:34:33,12,To City Hall,10365
2462066,2017-09-15 15:45:01,12,To City Hall,10737
2458435,2017-09-12 16:37:27,12,To Polo Park,10741
2346179,2017-05-23 11:03:55,12,To Polo Park,10740
2337527,2017-05-12 16:17:28,12,To City Hall,10724
2333588,2017-05-09 11:33:04,12,To City Hall,10562
2284361,2017-03-13 15:45:42,12,To City Hall,10732
2264345,2017-02-06 16:10:45,12,To City Hall,10736
2257274,2017-01-24 16:08:18,12,To City Hall,10729
2257252,2017-01-24 15:56:09,12,To City Hall,10268
2255140,2017-01-20 16:13:27,12,To City Hall,10732
2252975,2017-01-17 16:13:06,12,To City Hall,10737
2246544,2016-12-26 11:51:58,12,To Polo Park,10250
2239849,2016-12-09 16:44:31,12,To Polo Park,10258
2233138,2016-11-29 12:50:01,12,To Polo Park,10258
2230090,2016-11-25 16:15:43,12,To Polo Park,10262
2229000,2016-11-24 16:05:12,12,To City Hall,10741
2223011,2016-11-17 16:04:52,12,To City Hall,10737
2213730,2016-11-07 16:06:27,12,To City Hall,10737
2175603,2016-09-28 16:08:18,12,To City Hall,10737
2170902,2016-09-23 16:06:46,12,To City Hall,10737
2165517,2016-09-20 07:23:19,12,To Health Sciences Centre,10720
2116554,2016-08-02 16:17:40,12,To City Hall,10725
2096570,2016-07-13 16:14:31,12,To City Hall,10723
2073754,2016-06-21 16:12:29,12,To City Hall,10737
1983638,2016-03-11 11:18:01,12,To City Hall,10281
1761391,2015-06-16 16:12:10,12,To City Hall,10728
1747257,2015-06-02 16:13:19,12,To City Hall,10722
1742005,2015-05-28 16:12:24,12,To City Hall,10737
1672518,2015-03-11 16:15:58,12,To City Hall,10722
1671547,2015-03-10 16:12:55,12,To City Hall,10737
1670692,2015-03-09 16:13:49,12,To City Hall,10722
1664396,2015-02-27 16:07:28,12,To City Hall,10733
1664390,2015-02-27 16:04:57,12,To City Hall,10741
1656248,2015-02-12 07:28:18,12,To Health Sciences Centre,10737
1654658,2015-02-09 16:10:51,12,To City Hall,10737
1650135,2015-02-02 07:22:34,12,To Health Sciences Centre,10720
1642391,2015-01-20 15:56:26,12,To City Hall,10743
1641540,2015-01-19 16:12:00,12,To City Hall,10733
1638824,2015-01-14 16:12:22,12,To City Hall,10736
1635459,2015-01-07 16:09:41,12,To City Hall,10741
1634949,2015-01-06 16:15:24,12,To City Hall,10724
1614618,2014-11-28 16:12:19,12,To Polo Park,10250
1613733,2014-11-27 16:13:26,12,To City Hall,10729
1613730,2014-11-27 16:11:56,12,To City Hall,10737
1613709,2014-11-27 16:02:45,12,To City Hall,10562
1612941,2014-11-26 16:11:45,12,To City Hall,10737
1596082,2014-11-04 16:12:07,12,To City Hall,10732
1569097,2014-10-09 16:09:57,12,To City Hall,10736
1566845,2014-10-07 16:13:36,12,To City Hall,10729
1563141,2014-10-03 16:13:44,12,To City Hall,10729
1538310,2014-09-11 16:08:57,12,To City Hall,10737
1537074,2014-09-10 16:13:33,12,To City Hall,10728
1486028,2014-07-23 16:17:19,12,To City Hall,10737
1439359,2014-06-10 16:12:45,12,To City Hall,10732
1346836,2014-02-06 16:01:53,12,To City Hall,10741
1267303,2013-10-09 16:22:09,12,To City Hall,10723
1223577,2013-09-04 16:13:28,12,To City Hall,10728
1214436,2013-08-27 16:15:25,12,To City Hall,10733
1157918,2013-07-08 16:14:14,12,To City Hall,10733
1090024,2013-05-07 16:13:45,12,To City Hall,10729
1083823,2013-05-01 16:11:24,12,To City Hall,10733
1045563,2013-03-15 15:19:14,12,To City Hall,10732
1045543,2013-03-15 15:04:20,12,To Polo Park,10788
1020526,2013-02-06 16:10:24,12,To City Hall,10737
971658,2012-11-20 08:38:55,12,To City Hall,10255
941079,2012-10-16 16:19:18,12,To City Hall,10733
694408,2012-02-15 15:31:25,12,To City Hall,10721
654144,2011-12-16 16:12:00,12,To Polo Park,10266
643922,2011-12-02 16:07:51,12,To Polo Park,10252
603993,2011-10-20 08:33:34,12,To City Hall,10243
603510,2011-10-19 16:00:34,12,To City Hall,10737
602899,2011-10-19 08:37:07,12,To City Hall,10247
600861,2011-10-17 08:36:58,12,To City Hall,10252
596012,2011-10-12 08:37:01,12,To City Hall,10250
596007,2011-10-12 08:34:54,12,To City Hall,10246
590484,2011-10-06 08:34:39,12,To City Hall,10243
587791,2011-10-04 08:34:06,12,To City Hall,10243
586483,2011-10-03 08:34:24,12,To City Hall,10246
584463,2011-09-30 16:35:25,12,To Polo Park,10266
583438,2011-09-30 08:38:35,12,To City Hall,10252
583434,2011-09-30 08:36:02,12,To City Hall,10246
446832,2011-05-22 17:24:54,12,To Polo Park,10282
381996,2011-02-24 16:08:25,12,To City Hall,10737
369897,2011-01-28 16:09:14,12,To City Hall,10728
359236,2010-12-20 16:06:35,12,To Polo Park,10258
358237,2010-12-17 16:08:26,12,To Polo Park,10256
349110,2010-11-26 16:15:05,12,To Polo Park,10262
