Pass-Up ID,Time,Route Number,Route Destination,stop_id
3553921,2022-12-07 08:40:11,36,To U of Manitoba,10422
3551205,2022-11-30 08:59:55,36,To U of Manitoba,10431
3550338,2022-11-28 14:30:04,36,To The Maples,60674
3550119,2022-11-28 08:28:34,36,To U of Manitoba,30491
3547441,2022-11-23 08:36:42,36,To U of Manitoba,30491
3547388,2022-11-23 07:57:51,36,To U of Manitoba,60251
3544663,2022-11-17 09:30:49,36,To U of Manitoba,10101
3544661,2022-11-17 09:28:53,36,To U of Manitoba,10110
3544658,2022-11-17 09:26:15,36,To U of Manitoba,10815
3544656,2022-11-17 09:26:07,36,To U of Manitoba,10815
3544646,2022-11-17 09:08:39,36,To U of Manitoba,30491
3544645,2022-11-17 09:08:33,36,To U of Manitoba,30491
3544339,2022-11-16 14:35:53,36,To The Maples,60105
3544097,2022-11-16 07:54:37,36,To U of Manitoba,10815
3543586,2022-11-15 09:09:05,36,To U of Manitoba,10102
3536235,2022-11-02 09:30:32,36,To U of Manitoba,10815
3536187,2022-11-02 08:42:57,36,To U of Manitoba,10417
3534613,2022-10-31 14:30:00,36,To The Maples,60105
3534262,2022-10-31 08:30:46,36,To U of Manitoba,10302
3530284,2022-10-26 09:40:17,36,To U of Manitoba,60251
3530281,2022-10-26 09:38:03,36,To U of Manitoba,10817
3530271,2022-10-26 09:26:19,36,To U of Manitoba,10815
3529010,2022-10-24 14:39:48,36,To The Maples,60105
3526074,2022-10-20 16:11:57,36,To The Maples,60103
3525901,2022-10-20 14:36:27,36,To The Maples,60105
3525517,2022-10-20 08:39:56,36,To U of Manitoba,10426
3524997,2022-10-19 14:40:59,36,To The Maples,61254
3524669,2022-10-19 09:12:04,36,To U of Manitoba,30491
3524667,2022-10-19 09:06:09,36,To U of Manitoba,30841
3524638,2022-10-19 08:46:12,36,To U of Manitoba,10429
3524104,2022-10-18 14:24:20,36,To The Maples,60103
3523804,2022-10-18 09:02:23,36,To U of Manitoba,10426
3523802,2022-10-18 08:59:14,36,To U of Manitoba,10426
3522929,2022-10-17 09:37:03,36,To U of Manitoba,10817
3520657,2022-10-13 17:34:37,36,To The Maples,60103
3519721,2022-10-12 14:43:50,36,To The Maples,60105
3519389,2022-10-12 09:28:16,36,To U of Manitoba,10205
3519388,2022-10-12 09:26:59,36,To U of Manitoba,10197
3519386,2022-10-12 09:23:01,36,To U of Manitoba,10426
3519384,2022-10-12 09:22:16,36,To U of Manitoba,10422
3519383,2022-10-12 09:21:06,36,To U of Manitoba,10789
3519376,2022-10-12 09:15:59,36,To U of Manitoba,30491
3518782,2022-10-11 14:39:51,36,To The Maples,60103
3518406,2022-10-11 09:26:00,36,To U of Manitoba,10094
3518353,2022-10-11 08:33:49,36,To U of Manitoba,30467
3515781,2022-10-07 14:53:01,36,To The Maples,60251
3514343,2022-10-05 17:41:46,36,To The Maples,10817
3512497,2022-10-04 09:19:26,36,To U of Manitoba,10815
3511511,2022-10-03 08:53:24,36,To U of Manitoba,10817
3511485,2022-10-03 08:28:36,36,To U of Manitoba,10303
3508984,2022-09-29 17:51:55,36,To The Maples,30500
3508219,2022-09-29 09:10:56,36,To U of Manitoba,10798
3507881,2022-09-28 17:36:41,36,To The Maples,60103
3507552,2022-09-28 14:41:20,36,To The Maples,61254
3507187,2022-09-28 09:31:48,36,To U of Manitoba,10102
