Pass-Up ID,Time,Route Number,Route Destination,stop_id
3819304,2023-11-17 15:49:58,676,Centre Street,61275
3794114,2023-10-16 16:31:13,676,Centre Street,60903
3790312,2023-10-12 15:44:05,676,Centre Street,61275
3779698,2023-09-29 16:29:52,676,Centre Street,60185
3778721,2023-09-28 16:28:49,676,Centre Street,60903
3771677,2023-09-21 16:37:09,676,Centre Street,60181
3769051,2023-09-19 16:19:22,676,Centre Street,61157
3663163,2023-06-07 16:14:48,676,Centre Street,60903
3650540,2023-05-25 16:29:18,676,Centre Street,60137
3643484,2023-05-18 16:20:38,676,Centre Street,60185
3641650,2023-05-16 16:31:45,676,Centre Street,60184
3640519,2023-05-15 16:10:56,676,Centre Street,60137
3631210,2023-05-05 16:18:21,676,Centre Street,60903
3617498,2023-04-18 16:16:07,676,Centre Street,60185
3592104,2023-03-08 15:54:28,676,Centre Street,60137
3588292,2023-03-01 15:55:57,676,Centre Street,60182
3588290,2023-03-01 15:55:49,676,Centre Street,60182
3506592,2022-09-27 15:27:15,676,Centre Street,60184
3303128,2021-09-17 16:05:40,676,Centre Street,60137
3301900,2021-09-15 16:02:28,676,Centre Street,60138
