Pass-Up ID,Time,Route Number,Route Destination,stop_id
3083821,2020-01-23 07:39:48,86,Fort Rouge Station,40780
3080590,2020-01-15 08:01:36,86,Fort Rouge Station,40780
2815874,2018-12-27 11:13:38,86,Bridgewater,40780
2661875,2018-06-25 21:32:44,86,Fort Rouge Station,40780
2006138,2016-04-12 15:49:08,86,To Whyte Ridge,40780
1569029,2014-10-09 15:46:16,86,To Whyte Ridge,40780
1438704,2014-06-10 09:44:58,86,To Whyte Ridge,40780
1332715,2014-01-09 07:24:51,86,To Whyte Ridge,40780
1315419,2013-11-29 07:25:29,86,To Whyte Ridge,40780
1313720,2013-11-27 07:36:20,86,To Windermere & Pembina,40780
1312950,2013-11-26 07:24:58,86,To Whyte Ridge,40780
1260172,2013-10-03 16:03:40,86,To Whyte Ridge,40780
693376,2012-02-14 14:47:33,86,To Whyte Ridge,40780
105016,2009-12-01 14:45:32,86,To Whyte Ridge,40780
