Pass-Up ID,Time,Route Number,Route Destination,stop_id
3559566,2022-12-21 16:41:46,55,Via Meadowood,10638
3557762,2022-12-15 16:46:12,55,Via Meadowood,10159
3557725,2022-12-15 15:51:17,55,Via Dakota,50271
3557670,2022-12-15 14:50:22,55,Via Dakota,50271
3557666,2022-12-15 14:45:04,55,Via Dakota,10159
3556407,2022-12-12 16:41:42,55,Via Meadowood,10159
3553785,2022-12-06 16:18:55,55,Via Meadowood,10641
3548349,2022-11-24 17:01:22,55,Via Dakota,50267
3546003,2022-11-19 17:47:04,55,Via Dakota,50207
3539530,2022-11-07 08:11:59,55,Via Dakota,50284
3536664,2022-11-02 16:24:38,55,Via Meadowood,50264
3536202,2022-11-02 08:59:13,55,Via Meadowood,50275
3536200,2022-11-02 08:58:26,55,Via Meadowood,50278
3524351,2022-10-18 17:00:56,55,Via Dakota,50262
3507733,2022-09-28 16:25:23,55,Via Meadowood,50265
3506719,2022-09-27 16:20:55,55,Via Meadowood,10159
3502693,2022-09-22 16:20:02,55,Via Meadowood,50268
3501160,2022-09-21 08:59:58,55,Via Meadowood,50269
3496550,2022-09-15 08:09:24,55,Via Dakota,50266
3496123,2022-09-14 15:40:40,55,Via Meadowood,50262
3495276,2022-09-13 16:42:54,55,Via Dakota,10639
