Pass-Up ID,Time,Route Number,Route Destination,stop_id
3559569,2022-12-21 16:51:23,44,To Kildonan Place via Louelda,10630
3559323,2022-12-20 17:44:40,44,To Kildonan Place via London,10629
3558968,2022-12-19 17:36:07,44,To Kildonan Place via Louelda,10631
3558944,2022-12-19 16:46:50,44,To Kildonan Place via Louelda,10635
3553405,2022-12-05 17:18:29,44,To Kildonan Place via Louelda,10630
3553327,2022-12-05 15:37:49,44,To Kildonan Place via London,40296
3548559,2022-11-25 09:21:29,44,To Downtown via Louelda,10630
3547922,2022-11-24 08:03:41,44,To Downtown via Louelda,10352
3543536,2022-11-15 08:04:30,44,To Downtown via Louelda,10357
3540610,2022-11-08 15:49:14,44,To Downtown via London,40458
3540020,2022-11-07 16:55:20,44,To Kildonan Place via London,10629
3536666,2022-11-02 16:24:58,44,To Kildonan Place via Louelda,10629
3531539,2022-10-27 16:27:37,44,To Kildonan Place via Louelda,10629
3530943,2022-10-27 07:36:28,44,To Downtown via Louelda,10368
3530635,2022-10-26 15:50:15,44,To Kildonan Place via Louelda,10368
3529370,2022-10-25 07:30:45,44,To Downtown via Louelda,40828
3526474,2022-10-21 07:33:26,44,To Downtown via Louelda,10357
3525183,2022-10-19 16:31:03,44,To Kildonan Place via London,10629
3524339,2022-10-18 16:57:48,44,To Kildonan Place via Louelda,10633
3524299,2022-10-18 16:27:07,44,To Kildonan Place via Louelda,10629
3523306,2022-10-17 15:24:18,44,To Kildonan Place via London,40307
3519065,2022-10-11 17:21:26,44,To Kildonan Place via Louelda,10629
3515825,2022-10-07 15:21:06,44,To Kildonan Place via London,40306
3515450,2022-10-07 09:14:22,44,To Downtown via Louelda,40472
3512376,2022-10-04 07:34:12,44,To Downtown via Louelda,40472
3508113,2022-09-29 07:30:42,44,To Downtown via Louelda,30101
3507740,2022-09-28 16:26:28,44,To Kildonan Place via Louelda,10630
3507109,2022-09-28 08:32:16,44,To Downtown via London,40129
3506734,2022-09-27 16:28:53,44,To Kildonan Place via London,10629
3505947,2022-09-27 07:36:13,44,To Downtown via Louelda,10359
3502720,2022-09-22 16:32:47,44,To Kildonan Place via London,10629
3502032,2022-09-22 07:27:19,44,To Downtown via Louelda,40827
3501846,2022-09-21 17:28:24,44,To Kildonan Place via London,40469
3500016,2022-09-20 07:33:01,44,To Downtown via Louelda,40828
3497828,2022-09-16 15:24:51,44,To Kildonan Place via London,40296
3495339,2022-09-13 17:14:06,44,To Kildonan Place via London,10630
3491821,2022-09-09 17:16:22,44,To Kildonan Place via London,10368
3491789,2022-09-09 16:58:02,44,To Kildonan Place via Louelda,10630
3490872,2022-09-08 16:52:58,44,To Kildonan Place via Louelda,10360
3490107,2022-09-07 17:35:14,44,To Kildonan Place via Louelda,10631
3489999,2022-09-07 16:30:51,44,To Kildonan Place via London,10357
