Pass-Up ID,Time,Route Number,Route Destination,stop_id
3559489,2022-12-21 13:32:52,24,To Downtown,10561
3559233,2022-12-20 15:40:50,24,To Downtown,20178
3559201,2022-12-20 14:54:25,24,To Downtown,20157
3558909,2022-12-19 16:02:57,24,To Downtown,20178
3557549,2022-12-15 08:21:17,24,To Unicity,20182
3557413,2022-12-14 16:53:41,24,To Unicity,10549
3556883,2022-12-13 15:53:52,24,To Downtown,20143
3554970,2022-12-09 16:01:22,24,To Downtown,20178
3554465,2022-12-08 16:07:51,24,To Downtown,20179
3554451,2022-12-08 15:54:20,24,To Downtown,20179
3554448,2022-12-08 15:53:02,24,To Downtown,20178
3550668,2022-11-29 08:46:29,24,To Unicity,20140
3550428,2022-11-28 16:05:57,24,To Downtown,20179
3548911,2022-11-25 16:27:10,24,To Downtown,20181
3548858,2022-11-25 15:48:11,24,To Downtown,20157
3548288,2022-11-24 15:58:29,24,To Downtown,20176
3547709,2022-11-23 15:57:14,24,To Downtown,20175
3546673,2022-11-21 16:06:44,24,To Downtown,20174
3546656,2022-11-21 15:52:31,24,To Downtown,20141
3545129,2022-11-18 08:46:31,24,To Downtown,10577
3544947,2022-11-17 16:52:40,24,To Unicity,10548
3544838,2022-11-17 14:50:50,24,To Downtown,20178
3544417,2022-11-16 15:57:08,24,To Downtown,20178
3544162,2022-11-16 08:45:17,24,To Downtown,10573
3544100,2022-11-16 08:02:49,24,To Downtown,20131
3544093,2022-11-16 07:44:25,24,To Downtown,20124
3543348,2022-11-14 16:11:33,24,To Downtown,20181
3540905,2022-11-09 08:17:41,24,To Unicity,20130
3540688,2022-11-08 16:53:13,24,To Unicity,10577
3540630,2022-11-08 16:03:59,24,To Downtown,20181
3539953,2022-11-07 16:07:49,24,To Downtown,20139
3539928,2022-11-07 15:49:06,24,To Downtown,20178
3538108,2022-11-04 14:45:06,24,To Unicity,20198
3537477,2022-11-03 16:39:52,24,To Unicity,20198
3536154,2022-11-02 08:22:37,24,To Unicity,20191
3536153,2022-11-02 08:22:36,24,To Unicity,20191
3535760,2022-11-01 15:32:07,24,To Downtown,20143
3535743,2022-11-01 15:21:16,24,To Unicity,10549
3534782,2022-10-31 16:06:18,24,To Downtown,20179
3532418,2022-10-28 15:59:56,24,To Downtown,20177
3531494,2022-10-27 16:02:25,24,To Downtown,20193
3530234,2022-10-26 08:39:45,24,To Unicity,20136
3529729,2022-10-25 14:34:43,24,To Unicity,10383
3527187,2022-10-21 16:55:34,24,To Unicity,10549
3527186,2022-10-21 16:55:11,24,To Unicity,10548
3524182,2022-10-18 15:26:47,24,To Downtown,20162
3520166,2022-10-13 08:22:21,24,To Unicity,20184
3519837,2022-10-12 16:01:15,24,To Downtown,20174
3518963,2022-10-11 16:16:24,24,To Downtown,20179
3514982,2022-10-06 15:23:34,24,To Downtown,20181
3513012,2022-10-04 15:28:41,24,To Downtown,20178
3512120,2022-10-03 16:54:22,24,To Unicity,10552
3508775,2022-09-29 16:00:02,24,To Downtown,20179
3506645,2022-09-27 15:54:22,24,To Downtown,20179
3505614,2022-09-26 15:55:40,24,To Downtown,20137
3505613,2022-09-26 15:55:06,24,To Downtown,20183
3503552,2022-09-23 16:10:32,24,To Downtown,20184
3503518,2022-09-23 15:53:18,24,To Downtown,20185
3502727,2022-09-22 16:34:47,24,To Unicity,10561
3501106,2022-09-21 08:08:57,24,To Unicity,20184
3500732,2022-09-20 16:30:49,24,To Unicity,10579
3500610,2022-09-20 15:35:19,24,To Downtown,20178
3499792,2022-09-19 16:03:38,24,To Downtown,20178
3499346,2022-09-19 08:17:18,24,To Unicity,20174
3499341,2022-09-19 08:11:40,24,To Unicity,20139
3497881,2022-09-16 15:54:25,24,To Downtown,20165
3497879,2022-09-16 15:53:56,24,To Downtown,20166
3497878,2022-09-16 15:53:49,24,To Downtown,20166
3496173,2022-09-14 16:08:10,24,To Downtown,20183
3495265,2022-09-13 16:37:11,24,To Unicity,20198
3493563,2022-09-12 08:09:35,24,To Unicity,20185
3491588,2022-09-09 14:50:53,24,To Unicity,10548
3491143,2022-09-09 07:45:52,24,To Unicity,20189
3491142,2022-09-09 07:45:46,24,To Unicity,20189
3490807,2022-09-08 16:05:35,24,To Downtown,20197
