Pass-Up ID,Time,Route Number,Route Destination,stop_id
3560355,2022-12-24 16:50:13,66,To Downtown,20441
3559565,2022-12-21 16:41:16,66,To Downtown,60294
3559262,2022-12-20 16:14:30,66,To Downtown,60295
3558956,2022-12-19 17:04:55,66,To Polo Park,10671
3557150,2022-12-14 09:04:14,66,To Unicity,10781
3551425,2022-11-30 15:53:31,66,To Unicity,60390
3551419,2022-11-30 15:47:44,66,To Unicity,60521
3551388,2022-11-30 15:21:56,66,To Unicity,11029
3550388,2022-11-28 15:35:42,66,To Unicity,60521
3548878,2022-11-25 16:01:07,66,To Unicity,60290
3548279,2022-11-24 15:48:01,66,To Unicity,10782
3547681,2022-11-23 15:35:18,66,To Unicity,60521
3546634,2022-11-21 15:35:41,66,To Unicity,60521
3544401,2022-11-16 15:42:39,66,To Unicity,60521
3540586,2022-11-08 15:37:30,66,To Unicity,60521
3538403,2022-11-04 17:43:57,66,To Downtown,60290
3538227,2022-11-04 15:48:59,66,To Unicity,60523
3537406,2022-11-03 15:50:15,66,To Unicity,60521
3536565,2022-11-02 15:23:31,66,To Unicity,10779
3535782,2022-11-01 15:46:28,66,To Unicity,60521
3534902,2022-10-31 16:56:50,66,To Unicity,10070
3534757,2022-10-31 15:52:44,66,To Unicity,60527
3532410,2022-10-28 15:57:44,66,To Unicity,60300
3531447,2022-10-27 15:43:22,66,To Unicity,60524
3530953,2022-10-27 07:54:06,66,To Unicity,10782
3530608,2022-10-26 15:35:08,66,To Unicity,60521
3529818,2022-10-25 15:40:08,66,To Unicity,60521
3529065,2022-10-24 15:40:31,66,To Unicity,60521
3526058,2022-10-20 16:02:40,66,To Downtown,10784
3526017,2022-10-20 15:47:06,66,To Unicity,60521
3520511,2022-10-13 15:43:10,66,To Unicity,60521
3519807,2022-10-12 15:44:19,66,To Unicity,60521
3515813,2022-10-07 15:16:10,66,To Polo Park,10783
3515804,2022-10-07 15:11:07,66,To Polo Park,10071
3515007,2022-10-06 15:40:09,66,To Unicity,60521
3514111,2022-10-05 15:34:27,66,To Unicity,60524
3513051,2022-10-04 15:51:59,66,To Unicity,60521
3512080,2022-10-03 16:24:38,66,To Downtown,10589
3511971,2022-10-03 15:36:42,66,To Unicity,60523
3511967,2022-10-03 15:35:57,66,To Unicity,60521
3511965,2022-10-03 15:35:50,66,To Unicity,60521
3507633,2022-09-28 15:35:24,66,To Unicity,60521
3506708,2022-09-27 16:19:17,66,To Polo Park,10159
3506537,2022-09-27 14:59:02,66,To Unicity,10070
3505584,2022-09-26 15:42:10,66,To Unicity,60521
3503488,2022-09-23 15:37:08,66,To Unicity,60521
3503154,2022-09-23 08:42:16,66,To Polo Park,60294
3502607,2022-09-22 15:38:01,66,To Unicity,60521
3501662,2022-09-21 15:40:57,66,To Unicity,60523
3500615,2022-09-20 15:37:43,66,To Unicity,60521
3497841,2022-09-16 15:34:42,66,To Unicity,60521
3497051,2022-09-15 15:35:19,66,To Unicity,60521
3496109,2022-09-14 15:36:40,66,To Unicity,60523
3496108,2022-09-14 15:36:04,66,To Unicity,60521
3496107,2022-09-14 15:35:57,66,To Unicity,60521
3495134,2022-09-13 15:40:20,66,To Unicity,60521
3494076,2022-09-12 15:37:40,66,To Unicity,60521
3491657,2022-09-09 15:36:52,66,To Unicity,60521
3490764,2022-09-08 15:41:59,66,To Unicity,60521
3489908,2022-09-07 15:42:10,66,To Unicity,60521
