Pass-Up ID,Time,Route Number,Route Destination,stop_id
3838428,2023-12-14 17:05:02,28,To Downtown,10404
3838424,2023-12-14 17:01:22,28,To Downtown,20053
3837599,2023-12-13 15:54:26,28,To Downtown,10789
3837014,2023-12-12 17:07:50,28,To Downtown,10407
3836918,2023-12-12 15:55:23,28,To Downtown,10407
3836304,2023-12-11 16:13:20,28,To Downtown,10407
3834166,2023-12-07 17:00:13,28,To Downtown,10413
3831720,2023-12-04 16:01:13,28,To Downtown,10407
3828346,2023-11-29 16:28:36,28,To Downtown,10489
3826664,2023-11-27 17:18:24,28,To Downtown,10790
3826648,2023-11-27 17:03:46,28,To Downtown,20054
3822472,2023-11-21 16:25:03,28,To Downtown,10404
3821878,2023-11-21 07:21:07,28,Via Inkster,10413
3814356,2023-11-10 16:17:31,28,To Downtown,10422
3813665,2023-11-09 16:57:58,28,To Downtown,10489
3812149,2023-11-07 17:28:00,28,To Downtown,10792
3812098,2023-11-07 16:54:44,28,To Downtown,10407
3812054,2023-11-07 16:21:20,28,To Downtown,10407
3807932,2023-11-01 17:14:02,28,To Downtown,10407
3807910,2023-11-01 16:52:02,28,To Downtown,10405
3807820,2023-11-01 15:57:46,28,To Downtown,10404
3806301,2023-10-30 16:08:58,28,To Downtown,10489
3802077,2023-10-24 16:04:11,28,To Downtown,10491
3795160,2023-10-17 16:08:18,28,To Downtown,10422
3795133,2023-10-17 15:54:15,28,To Downtown,10407
3789312,2023-10-11 16:29:57,28,To Downtown,10413
3789265,2023-10-11 16:12:12,28,To Downtown,10405
3783743,2023-10-04 16:57:23,28,To Downtown,10405
3778757,2023-09-28 16:47:31,28,To Downtown,10491
3778680,2023-09-28 16:05:49,28,To Downtown,10413
3777407,2023-09-27 16:03:39,28,To Downtown,10413
3777336,2023-09-27 15:38:19,28,To Downtown,10413
3772696,2023-09-22 17:15:02,28,To Downtown,10835
3772678,2023-09-22 17:05:26,28,To Downtown,10407
3771735,2023-09-21 17:17:38,28,To Downtown,10407
3771717,2023-09-21 17:03:34,28,To Downtown,10296
3771711,2023-09-21 16:59:06,28,To Downtown,20049
3771669,2023-09-21 16:29:51,28,To Downtown,20053
3771634,2023-09-21 16:07:12,28,To Downtown,10413
3770536,2023-09-20 17:16:04,28,To Downtown,10404
3770505,2023-09-20 16:59:39,28,To Downtown,20053
3769163,2023-09-19 17:19:25,28,To Downtown,10407
3764123,2023-09-14 16:38:14,28,To Downtown,10404
3764046,2023-09-14 16:08:24,28,To Downtown,10404
3762929,2023-09-13 16:52:41,28,To Downtown,10413
3762915,2023-09-13 16:45:47,28,To Downtown,10296
3762872,2023-09-13 16:24:40,28,To Downtown,20429
3755226,2023-09-06 16:11:36,28,To Downtown,10407
3747928,2023-08-30 07:30:16,28,via Omands Creek,10771
3746772,2023-08-29 07:25:33,28,via Omands Creek,11039
3734539,2023-08-17 07:17:48,28,via Omands Creek,10413
3682895,2023-06-27 07:24:38,28,via Omands Creek,10491
3671616,2023-06-15 15:53:30,28,To Downtown,10489
3670968,2023-06-15 08:00:20,28,Via Inkster,10297
3669835,2023-06-14 07:38:46,28,Via Inkster,10491
3668729,2023-06-13 08:13:45,28,Via Inkster,10417
3664793,2023-06-09 08:00:28,28,Via Inkster,10297
3661658,2023-06-06 08:10:54,28,Via Inkster,10789
3661199,2023-06-05 16:01:58,28,To Downtown,10417
3660648,2023-06-05 08:08:03,28,Via Inkster,10407
3656498,2023-05-31 16:54:24,28,To Downtown,10414
3654767,2023-05-30 08:10:53,28,Via Inkster,10417
3653688,2023-05-29 08:02:03,28,Via Inkster,10491
3650640,2023-05-25 17:20:29,28,To Downtown,10789
3649422,2023-05-24 16:14:48,28,To Downtown,10413
3648453,2023-05-23 16:14:33,28,To Downtown,10407
3642067,2023-05-17 08:11:55,28,Via Inkster,10413
3640958,2023-05-16 08:09:29,28,Via Inkster,10414
3636629,2023-05-11 16:20:59,28,To Downtown,10789
3631219,2023-05-05 16:21:54,28,To Downtown,10491
3629334,2023-05-03 16:49:37,28,To Downtown,10404
3627498,2023-05-01 16:55:22,28,To Downtown,10414
3622504,2023-04-25 17:02:55,28,To Downtown,10489
3621809,2023-04-25 07:15:21,28,Via Inkster,10491
3618480,2023-04-20 07:17:02,28,Via Inkster,10491
3617798,2023-04-19 07:23:15,28,Via Inkster,10413
3598612,2023-03-20 16:29:48,28,To Downtown,10404
3592788,2023-03-09 16:29:00,28,To Downtown,10792
3589411,2023-03-03 15:57:41,28,To Downtown,10414
3582721,2023-02-16 16:41:12,28,To Downtown,10407
3578824,2023-02-09 07:16:33,28,Via Inkster,10491
3578135,2023-02-07 17:18:55,28,To Downtown,10489
3578077,2023-02-07 16:16:27,28,To Downtown,10296
3575514,2023-02-01 07:34:50,28,via Omands Creek,10422
3573412,2023-01-25 16:19:17,28,To Downtown,10417
3571005,2023-01-20 15:27:51,28,To Downtown,10417
3567228,2023-01-12 16:31:09,28,To Downtown,10404
3563949,2023-01-05 16:23:14,28,To Downtown,10407
3559564,2022-12-21 16:40:19,28,To Downtown,10413
3557421,2022-12-14 17:01:07,28,To Downtown,10406
3551949,2022-12-01 15:51:40,28,To Downtown,10414
3550458,2022-11-28 16:22:28,28,To Downtown,10489
3547243,2022-11-22 16:25:08,28,To Downtown,10422
3544959,2022-11-17 17:13:15,28,To Downtown,10407
3543973,2022-11-15 17:16:19,28,To Downtown,10489
3541370,2022-11-09 16:20:28,28,To Downtown,10407
3539977,2022-11-07 16:20:02,28,To Downtown,10406
3529382,2022-10-25 07:48:18,28,via Omands Creek,10790
3525083,2022-10-19 15:38:36,28,To Downtown,10413
3524282,2022-10-18 16:20:25,28,To Downtown,10406
3524223,2022-10-18 15:43:57,28,To Downtown,10422
3519905,2022-10-12 17:02:52,28,To Downtown,10796
3506716,2022-09-27 16:20:37,28,To Downtown,10796
3506710,2022-09-27 16:19:29,28,To Downtown,20053
3506709,2022-09-27 16:19:27,28,To Downtown,20053
3506706,2022-09-27 16:18:27,28,To Downtown,20056
3506701,2022-09-27 16:16:39,28,To Downtown,20049
3506700,2022-09-27 16:16:34,28,To Downtown,20049
3493531,2022-09-12 07:47:49,28,Via Inkster,10413
3491800,2022-09-09 17:02:37,28,To Downtown,10413
3442129,2022-07-13 17:05:53,28,To Downtown,10296
3364047,2022-02-16 15:33:31,28,To Downtown,10407
3344378,2021-12-01 07:25:39,28,via Omands Creek,10769
3338642,2021-11-17 15:41:00,28,To Downtown,10407
3337877,2021-11-15 17:04:19,28,To Downtown,10422
3337871,2021-11-15 17:00:36,28,To Downtown,10413
3336838,2021-11-12 07:34:54,28,via Omands Creek,11039
3336468,2021-11-10 15:44:32,28,To Downtown,10413
3333550,2021-11-05 15:40:24,28,To Downtown,10771
3104042,2020-03-03 07:21:06,28,via Omands Creek,10491
3103836,2020-03-02 15:37:30,28,To Downtown,10413
3100188,2020-02-25 15:39:58,28,To Downtown,10413
3097812,2020-02-21 15:36:12,28,To Downtown,10413
3096769,2020-02-20 07:10:54,28,Via Inkster,10790
3093542,2020-02-11 15:44:25,28,To Downtown,10413
3091515,2020-02-07 08:24:17,28,Via Inkster,10417
3090993,2020-02-06 08:26:01,28,Via Inkster,10417
3090707,2020-02-05 15:35:30,28,To Downtown,10407
3089506,2020-02-03 15:45:51,28,To Downtown,10413
3087949,2020-01-31 07:15:27,28,via Omands Creek,10769
3087319,2020-01-30 07:22:48,28,Via Inkster,10297
3086458,2020-01-28 16:48:07,28,To Downtown,10414
3084417,2020-01-24 07:26:25,28,Via Inkster,10790
3083817,2020-01-23 07:30:51,28,Via Inkster,10423
3083664,2020-01-22 16:21:12,28,To Downtown,10296
3083663,2020-01-22 16:21:05,28,To Downtown,10296
3083238,2020-01-22 07:31:01,28,Via Inkster,10769
3082719,2020-01-21 08:27:55,28,Via Inkster,10417
3082684,2020-01-21 07:53:10,28,Via Inkster,10771
3082452,2020-01-20 16:10:05,28,To Downtown,10422
3082142,2020-01-20 08:53:24,28,Via Inkster,10417
3082085,2020-01-20 07:39:25,28,Via Inkster,10407
3081606,2020-01-17 15:36:08,28,To Downtown,10407
3078334,2020-01-09 16:30:48,28,To Downtown,10407
3078255,2020-01-09 15:32:41,28,To Downtown,10407
3065608,2019-12-12 07:23:21,28,Via Inkster,10769
3063284,2019-12-06 15:49:34,28,To Downtown,10414
3060670,2019-12-03 07:23:22,28,Via Inkster,10769
3060441,2019-12-02 15:42:57,28,To Downtown,10407
3056523,2019-11-27 07:29:24,28,via Omands Creek,10771
3056516,2019-11-27 07:14:47,28,via Omands Creek,10835
3055797,2019-11-26 07:13:22,28,via Omands Creek,11039
3053372,2019-11-21 16:22:55,28,To Downtown,10406
3052525,2019-11-20 16:41:05,28,To Downtown,10407
3052485,2019-11-20 16:22:23,28,To Downtown,10404
3052460,2019-11-20 16:10:30,28,To Downtown,10404
3052410,2019-11-20 15:50:10,28,To Downtown,10407
3051833,2019-11-20 07:23:05,28,Via Inkster,10491
3048580,2019-11-14 15:56:29,28,To Downtown,10489
3048571,2019-11-14 15:49:44,28,To Downtown,10407
3047852,2019-11-13 15:46:42,28,To Downtown,10407
3047144,2019-11-12 15:44:56,28,To Downtown,10413
3046753,2019-11-12 07:28:26,28,Via Inkster,10771
3044328,2019-11-07 07:26:39,28,Via Inkster,10769
3043665,2019-11-06 08:26:38,28,Via Inkster,10491
3042803,2019-11-05 07:13:30,28,via Omands Creek,11039
3042545,2019-11-04 16:01:18,28,To Downtown,10407
3042095,2019-11-04 08:37:30,28,Via Inkster,10417
3042087,2019-11-04 08:33:01,28,Via Inkster,10771
3042018,2019-11-04 07:45:19,28,via Omands Creek,10707
3040803,2019-11-01 15:36:14,28,To Downtown,10414
3040382,2019-11-01 08:26:02,28,Via Inkster,10417
3039271,2019-10-31 08:25:32,28,Via Inkster,10769
3039221,2019-10-31 07:12:41,28,via Omands Creek,10790
3038322,2019-10-30 07:22:42,28,Via Inkster,10297
3038314,2019-10-30 07:13:01,28,via Omands Creek,10790
3038015,2019-10-29 16:28:23,28,To Downtown,10413
3037970,2019-10-29 16:04:02,28,To Downtown,10417
3037302,2019-10-29 08:38:20,28,via Omands Creek,10769
3034284,2019-10-24 16:02:35,28,To Downtown,10413
3033681,2019-10-24 07:22:37,28,Via Inkster,10835
3032845,2019-10-23 08:38:47,28,Via Inkster,10417
3032793,2019-10-23 08:04:36,28,Via Inkster,10491
3032027,2019-10-22 08:31:12,28,Via Inkster,10417
3032016,2019-10-22 08:22:33,28,Via Inkster,10707
3031963,2019-10-22 07:13:07,28,via Omands Creek,10491
3031761,2019-10-21 16:14:46,28,To Downtown,10489
3031213,2019-10-21 07:14:35,28,via Omands Creek,10790
3028562,2019-10-17 16:00:50,28,To Downtown,10404
3027110,2019-10-16 07:24:59,28,Via Inkster,10769
3026813,2019-10-15 16:08:49,28,To Downtown,10790
3025237,2019-10-11 07:37:52,28,via Omands Creek,10417
3025236,2019-10-11 07:29:39,28,Via Inkster,10769
3024562,2019-10-10 07:25:19,28,Via Inkster,10769
3024423,2019-10-09 17:03:59,28,To Downtown,10413
3023786,2019-10-09 07:20:06,28,via Omands Creek,10417
3022664,2019-10-08 07:14:37,28,via Omands Creek,10835
3021607,2019-10-07 07:15:25,28,via Omands Creek,11039
3019717,2019-10-04 08:24:20,28,Via Inkster,10417
3017874,2019-10-02 08:23:08,28,Via Inkster,10417
3017471,2019-10-01 16:14:36,28,To Downtown,10407
3016722,2019-10-01 07:39:30,28,Via Inkster,10769
3016713,2019-10-01 07:16:38,28,via Omands Creek,10769
3009487,2019-09-23 08:24:37,28,Via Inkster,10771
3009444,2019-09-23 07:39:44,28,Via Inkster,10769
3006978,2019-09-19 15:35:03,28,To Downtown,10414
3005283,2019-09-18 08:24:07,28,Via Inkster,10771
3004193,2019-09-17 08:33:09,28,Via Inkster,10417
2999956,2019-09-12 08:37:02,28,Via Inkster,10414
2999514,2019-09-11 16:05:19,28,To Downtown,10417
2999487,2019-09-11 15:51:22,28,To Downtown,10789
2998790,2019-09-11 08:42:57,28,via Omands Creek,10414
2998753,2019-09-11 08:22:28,28,Via Inkster,10491
2998436,2019-09-10 16:51:14,28,To Downtown,10407
2998383,2019-09-10 16:26:32,28,To Downtown,10406
2997637,2019-09-10 07:24:15,28,via Omands Creek,10789
2997356,2019-09-09 16:23:27,28,To Downtown,10296
2996773,2019-09-09 08:39:57,28,via Omands Creek,10789
2994048,2019-09-05 16:15:19,28,To Downtown,10407
2992940,2019-09-04 16:20:05,28,To Downtown,10404
2991248,2019-09-03 07:19:02,28,via Omands Creek,10769
2988526,2019-08-29 15:47:16,28,To Downtown,10491
2986627,2019-08-28 07:18:06,28,Via Inkster,10835
2986443,2019-08-27 16:43:30,28,To Downtown,10422
2986432,2019-08-27 16:37:04,28,To Downtown,10407
2945978,2019-07-11 16:49:19,28,To Downtown,10413
2945976,2019-07-11 16:48:56,28,To Downtown,10407
2931442,2019-06-26 07:12:29,28,Via Inkster,10543
2919338,2019-06-12 15:52:55,28,To Downtown,10407
2918367,2019-06-11 15:52:33,28,To Downtown,10413
2918366,2019-06-11 15:52:29,28,To Downtown,10413
2905911,2019-05-28 15:57:52,28,To Downtown,10407
2900263,2019-05-21 16:49:43,28,To Downtown,10407
2895409,2019-05-15 15:52:33,28,To Downtown,10407
2893326,2019-05-13 15:49:45,28,To Downtown,10413
2892793,2019-05-13 07:34:48,28,via Omands Creek,10297
2889282,2019-05-08 16:45:05,28,To Downtown,10414
2878273,2019-04-24 15:37:10,28,To Downtown,10407
2877340,2019-04-23 15:57:15,28,To Downtown,10422
2871231,2019-04-15 15:49:45,28,To Downtown,10413
