Pass-Up ID,Time,Route Number,Route Destination,stop_id
3040067,2019-10-31 17:20:34,42,To Lakeside Meadows,10628
2799629,2018-11-29 07:25:19,42,To Downtown,40186
2798525,2018-11-28 07:21:12,42,To Downtown,40186
2794449,2018-11-22 07:20:50,42,To Downtown,40186
2792623,2018-11-20 07:21:07,42,To Downtown,40186
2781104,2018-11-02 07:21:35,42,To Downtown,40186
2777710,2018-10-30 08:28:56,42,To Downtown,40168
2774334,2018-10-26 07:23:28,42,To Downtown,40186
2765763,2018-10-17 07:23:34,42,To Downtown,40186
2754826,2018-10-03 07:20:53,42,To Downtown,40186
2753695,2018-10-02 07:23:27,42,To Downtown,40186
2752608,2018-10-01 07:22:59,42,To Downtown,40186
2750264,2018-09-28 07:24:06,42,To Downtown,40196
2749200,2018-09-27 07:06:24,42,To Downtown,40186
2742308,2018-09-20 07:21:29,42,To Downtown,40186
2733902,2018-09-12 07:21:20,42,To Downtown,40186
2732730,2018-09-11 07:28:02,42,To Downtown,40186
2725603,2018-09-04 07:37:20,42,To Downtown,40448
2602408,2018-04-18 16:37:51,42,To Lakeside Meadows,10631
2601094,2018-04-17 07:31:14,42,To Downtown,40447
2585440,2018-03-22 16:38:09,42,To Lakeside Meadows,40447
2563690,2018-02-12 16:29:36,42,To Lakeside Meadows,10363
2521413,2017-11-22 07:57:02,42,To Downtown,40447
2465271,2017-09-19 16:27:18,42,To Lakeside Meadows,10634
2362655,2017-06-07 16:58:14,42,To Lakeside Meadows,10363
2244365,2016-12-20 16:56:42,42,To Lakeside Meadows,10628
2239320,2016-12-08 16:39:30,42,To Lakeside Meadows,10363
2238844,2016-12-07 16:46:12,42,To Lakeside Meadows,10634
2238363,2016-12-06 16:41:51,42,To Lakeside Meadows,10627
2238360,2016-12-06 16:39:33,42,To Lakeside Meadows,10638
2231878,2016-11-28 08:11:19,42,To Downtown,40447
2213775,2016-11-07 16:31:35,42,To Lakeside Meadows,10363
2208346,2016-11-01 16:41:56,42,To Lakeside Meadows,40186
1918772,2015-11-19 08:03:09,42,To Downtown,40186
1886750,2015-10-15 07:28:21,42,To Downtown,40196
1655424,2015-02-10 16:39:57,42,To Lakeside Meadows,10629
1595303,2014-11-04 07:37:41,42,To Downtown,40447
1595299,2014-11-04 07:32:06,42,To Downtown,40195
1542388,2014-09-16 07:50:29,42,To Downtown,40195
1542383,2014-09-16 07:46:35,42,To Downtown,40184
1533659,2014-09-08 07:48:28,42,To Downtown,40195
1341971,2014-01-29 07:23:42,42,To Downtown,40196
1338778,2014-01-21 07:57:44,42,To Downtown,40447
1318757,2013-12-04 07:22:58,42,To Downtown,40176
1314248,2013-11-27 16:28:38,42,To Lakeside Meadows,10629
1314247,2013-11-27 16:28:27,42,To Lakeside Meadows,10629
1314246,2013-11-27 16:28:26,42,To Lakeside Meadows,10629
1279023,2013-10-21 08:30:43,42,To Downtown,40188
1153267,2013-07-04 07:20:44,42,To Downtown,40172
1152160,2013-07-03 08:22:05,42,To Downtown,40160
1026127,2013-02-14 16:21:16,42,To Lakeside Meadows,10634
978694,2012-11-28 16:24:57,42,To Lakeside Meadows,10631
976848,2012-11-26 16:22:50,42,To Lakeside Meadows,10629
957534,2012-11-01 16:30:07,42,To Lakeside Meadows,40447
948210,2012-10-23 16:21:35,42,To Lakeside Meadows,10628
943209,2012-10-18 16:30:22,42,To Lakeside Meadows,40447
941240,2012-10-16 17:30:10,42,To Lakeside Meadows,40448
928622,2012-10-03 07:03:30,42,To Downtown,40186
911084,2012-09-18 08:39:12,42,To Downtown,40447
898599,2012-09-06 16:31:49,42,To Lakeside Meadows,10629
896416,2012-09-05 08:47:26,42,To Downtown,40195
309288,2010-10-06 16:19:08,42,To Lakeside Meadows,10631
287673,2010-09-14 16:19:20,42,To Lakeside Meadows,10631
287669,2010-09-14 16:17:23,42,To Lakeside Meadows,10629
