Pass-Up ID,Time,Route Number,Route Destination,stop_id
3829296,2023-11-30 17:10:28,35,Amber Trails,30439
3813057,2023-11-09 07:44:33,35,City Hall,30857
3811465,2023-11-07 07:51:36,35,City Hall,30587
3783069,2023-10-04 07:59:19,35,City Hall,30500
3770360,2023-09-20 16:06:04,35,Amber Trails,10835
3768929,2023-09-19 15:33:33,35,Amber Trails,10736
3756544,2023-09-07 16:56:13,35,Amber Trails,10706
3739753,2023-08-22 07:16:26,35,City Hall,30837
3690708,2023-07-05 07:18:22,35,City Hall,30439
3641722,2023-05-16 17:03:16,35,Amber Trails,10706
3629377,2023-05-03 17:17:30,35,Amber Trails,10835
3540643,2022-11-08 16:15:58,35,Amber Trails,30500
3524310,2022-10-18 16:34:58,35,Amber Trails,30500
3514247,2022-10-05 16:40:09,35,Amber Trails,30500
3513136,2022-10-04 16:28:57,35,Amber Trails,10303
3497124,2022-09-15 16:12:33,35,Amber Trails,10737
3090218,2020-02-04 17:08:10,35,Amber Trails,10835
3084147,2020-01-23 15:13:06,35,Amber Trails,10707
3077013,2020-01-07 07:23:49,35,City Hall,30467
3076364,2020-01-06 07:19:07,35,City Hall,30836
3046759,2019-11-12 07:44:30,35,City Hall,30491
3037955,2019-10-29 15:58:03,35,Amber Trails,10707
3037218,2019-10-29 07:26:32,35,City Hall,30476
3033693,2019-10-24 07:50:12,35,City Hall,30491
3029631,2019-10-18 16:17:11,35,Amber Trails,10132
3025435,2019-10-11 15:34:08,35,Amber Trails,10835
3024560,2019-10-10 07:21:29,35,City Hall,30476
3022665,2019-10-08 07:24:49,35,City Hall,30448
3021611,2019-10-07 07:24:42,35,City Hall,30448
3018459,2019-10-02 16:19:44,35,Amber Trails,10736
3018355,2019-10-02 15:24:12,35,Amber Trails,10728
3017496,2019-10-01 16:31:40,35,Amber Trails,10728
3013676,2019-09-26 17:30:35,35,Amber Trails,10736
3012604,2019-09-26 07:22:24,35,City Hall,30448
3012593,2019-09-26 07:03:02,35,City Hall,30467
3011544,2019-09-25 07:25:33,35,City Hall,30491
3011213,2019-09-24 16:11:16,35,Amber Trails,10303
3010567,2019-09-24 07:26:36,35,City Hall,30500
3009437,2019-09-23 07:25:40,35,City Hall,30491
3006287,2019-09-19 07:52:41,35,City Hall,10302
3005819,2019-09-18 15:27:04,35,Amber Trails,10736
3004788,2019-09-17 15:48:12,35,Amber Trails,10707
3004748,2019-09-17 15:30:28,35,Amber Trails,10303
3004096,2019-09-17 07:26:17,35,City Hall,30491
3003754,2019-09-16 16:11:00,35,Amber Trails,10303
3003734,2019-09-16 16:01:33,35,Amber Trails,10835
3000637,2019-09-12 16:59:47,35,Amber Trails,10737
3000605,2019-09-12 16:39:03,35,Amber Trails,10706
2999414,2019-09-11 15:29:20,35,Amber Trails,10736
2995130,2019-09-06 16:11:19,35,Amber Trails,10736
2994043,2019-09-05 16:14:01,35,Amber Trails,30500
2992791,2019-09-04 15:20:47,35,Amber Trails,10728
2912206,2019-06-04 16:49:13,35,Amber Trails,10706
2861441,2019-04-01 16:39:21,35,Amber Trails,10303
2843578,2019-03-04 07:23:16,35,City Hall,30491
2841573,2019-02-27 16:15:31,35,Amber Trails,10736
2834084,2019-02-12 07:22:59,35,City Hall,30439
2832181,2019-02-06 17:42:32,35,Amber Trails,10835
2831549,2019-02-05 16:44:44,35,Amber Trails,10835
2831082,2019-02-04 16:49:20,35,Amber Trails,10619
2828987,2019-01-28 16:14:04,35,Amber Trails,10737
2828003,2019-01-25 07:24:38,35,City Hall,30467
2827306,2019-01-23 16:03:48,35,Amber Trails,10835
2826868,2019-01-23 07:21:16,35,City Hall,30836
2826671,2019-01-22 16:10:37,35,Amber Trails,10728
2826069,2019-01-21 16:01:31,35,Amber Trails,10835
2823324,2019-01-15 07:25:44,35,City Hall,30491
2823139,2019-01-14 16:09:49,35,Amber Trails,10737
2820414,2019-01-09 07:26:15,35,City Hall,30491
2820263,2019-01-08 16:12:00,35,Amber Trails,10737
2819859,2019-01-07 17:04:21,35,Amber Trails,10737
2812103,2018-12-19 07:24:06,35,City Hall,30491
2807344,2018-12-12 07:19:35,35,City Hall,30467
2800919,2018-11-30 16:15:09,35,Amber Trails,10303
2799460,2018-11-28 17:51:58,35,Amber Trails,10134
2789755,2018-11-14 16:19:27,35,Amber Trails,10303
2778337,2018-10-30 15:34:14,35,Amber Trails,30500
2759978,2018-10-10 07:27:08,35,City Hall,30467
2758988,2018-10-09 07:25:25,35,City Hall,30476
2756341,2018-10-04 15:49:32,35,Amber Trails,30500
2755695,2018-10-04 07:20:31,35,City Hall,30439
2754830,2018-10-03 07:22:49,35,City Hall,30587
2753693,2018-10-02 07:20:14,35,City Hall,30842
2752611,2018-10-01 07:24:18,35,City Hall,30439
2748834,2018-09-26 16:10:01,35,Amber Trails,10737
2746530,2018-09-24 16:04:25,35,Amber Trails,10737
2745956,2018-09-24 08:52:19,35,City Hall,30491
2741124,2018-09-19 07:19:27,35,City Hall,30467
2737145,2018-09-14 15:26:17,35,Amber Trails,10737
2722540,2018-08-30 15:47:36,35,Amber Trails,30476
2722539,2018-08-30 15:47:35,35,Amber Trails,30467
2722538,2018-08-30 15:47:34,35,Amber Trails,30491
2654757,2018-06-19 07:21:10,35,City Hall,30491
2625352,2018-05-16 15:55:53,35,Amber Trails,30500
2617779,2018-05-07 16:52:09,35,Amber Trails,10707
2577012,2018-03-09 16:11:48,35,Amber Trails,10736
2574834,2018-03-05 16:10:34,35,Amber Trails,10303
2574717,2018-03-05 07:56:00,35,City Hall,30595
2571337,2018-02-27 16:06:05,35,Amber Trails,10737
2561438,2018-02-07 16:17:34,35,Amber Trails,10303
2561402,2018-02-07 16:00:22,35,Amber Trails,10835
2559245,2018-02-02 16:13:32,35,Amber Trails,30500
2554745,2018-01-24 16:19:26,35,Amber Trails,30476
2553348,2018-01-22 16:12:02,35,Amber Trails,10737
2550408,2018-01-17 17:00:05,35,Amber Trails,10737
2550339,2018-01-17 16:10:17,35,Amber Trails,10737
2548456,2018-01-12 17:07:41,35,Amber Trails,10707
2547502,2018-01-10 16:34:31,35,Amber Trails,10737
2546209,2018-01-09 07:00:06,35,City Hall,30439
2545570,2018-01-08 07:40:42,35,City Hall,30842
2520396,2017-11-20 16:49:35,35,Amber Trails,10835
2517831,2017-11-16 16:01:25,35,Amber Trails,10737
2472694,2017-09-26 16:54:48,35,Amber Trails,10835
2469633,2017-09-22 16:51:54,35,Amber Trails,10835
2467384,2017-09-21 08:25:33,35,City Hall,10729
2467358,2017-09-21 08:11:04,35,City Hall,30467
2458859,2017-09-13 08:11:07,35,City Hall,30491
2457401,2017-09-12 08:10:36,35,City Hall,30491
2367636,2017-06-13 07:46:28,35,City Hall,30467
2362621,2017-06-07 16:45:06,35,Amber Trails,10616
2353890,2017-05-30 16:44:54,35,Amber Trails,10618
2352847,2017-05-29 16:52:14,35,Amber Trails,10619
2336559,2017-05-11 16:49:00,35,Amber Trails,10616
2335414,2017-05-10 16:46:28,35,Amber Trails,10619
2328622,2017-05-03 16:46:53,35,Amber Trails,10297
2326468,2017-05-01 16:46:09,35,Amber Trails,10707
2321340,2017-04-26 16:51:12,35,Amber Trails,10619
2314025,2017-04-18 16:54:42,35,Amber Trails,10835
2307463,2017-04-10 15:12:00,35,Amber Trails,10707
2301097,2017-04-03 16:41:35,35,Amber Trails,10303
2276396,2017-02-27 16:44:47,35,Amber Trails,30500
2275853,2017-02-27 07:43:11,35,City Hall,30836
2268722,2017-02-14 17:18:39,35,Amber Trails,10835
2266720,2017-02-10 16:51:54,35,Amber Trails,10302
2266687,2017-02-10 16:29:57,35,Amber Trails,10835
2266152,2017-02-10 07:42:35,35,City Hall,30476
2260463,2017-01-30 08:36:58,35,City Hall,30467
2259416,2017-01-27 16:10:34,35,Amber Trails,10737
2256582,2017-01-23 16:51:54,35,Amber Trails,10835
2255189,2017-01-20 16:38:41,35,Amber Trails,10737
2253651,2017-01-18 17:23:53,35,Amber Trails,10835
2252538,2017-01-17 08:05:15,35,City Hall,30841
2250657,2017-01-11 08:12:15,35,City Hall,30491
2250484,2017-01-10 16:39:18,35,Amber Trails,10707
2248863,2017-01-05 16:53:48,35,Amber Trails,10835
2238998,2016-12-08 07:53:08,35,City Hall,30491
2238906,2016-12-07 17:20:31,35,Amber Trails,10303
