Pass-Up ID,Time,Route Number,Route Destination,stop_id
3629200,2023-05-03 15:50:39,88,To Cathedral & Main,30477
3236044,2021-05-11 15:39:56,88,To Cathedral & Main,30825
3214958,2021-03-23 15:45:24,88,To Cathedral & Main,30477
3064428,2019-12-09 15:41:37,88,To Cathedral & Main,30521
3053293,2019-11-21 15:41:55,88,To Cathedral & Main,30543
3050877,2019-11-18 15:41:54,88,To Cathedral & Main,30543
3019339,2019-10-03 15:45:50,88,To Fife,30521
2993985,2019-09-05 15:48:09,88,To Fife,30521
2891078,2019-05-10 15:43:19,88,To Cathedral & Main,30548
2873998,2019-04-18 15:43:31,88,To Cathedral & Main,30825
2872056,2019-04-16 15:40:32,88,To Cathedral & Main,30548
2871213,2019-04-15 15:40:04,88,To Fife,30548
2869554,2019-04-12 15:40:02,88,To Fife,30543
2868839,2019-04-11 15:40:12,88,To Fife,30548
2867083,2019-04-09 15:41:04,88,To Cathedral & Main,30543
2866250,2019-04-08 15:45:46,88,To Cathedral & Main,30548
2863712,2019-04-04 15:42:45,88,To Cathedral & Main,30548
2854238,2019-03-21 15:41:00,88,To Cathedral & Main,30543
2853402,2019-03-20 15:38:46,88,To Cathedral & Main,30543
2852507,2019-03-19 15:41:14,88,To Cathedral & Main,30543
2821944,2019-01-11 15:40:14,88,To Fife,30548
2820727,2019-01-09 15:47:20,88,To Cathedral & Main,30548
2812607,2018-12-19 15:40:16,88,To Cathedral & Main,30825
2811827,2018-12-18 15:43:33,88,To Fife,30916
2808676,2018-12-13 15:42:08,88,To Cathedral & Main,30825
2807068,2018-12-11 15:41:25,88,To Cathedral & Main,30543
2806422,2018-12-10 15:40:42,88,To Cathedral & Main,30543
2804439,2018-12-06 15:40:02,88,To Cathedral & Main,30543
2803890,2018-12-05 16:01:49,88,To Cathedral & Main,30061
2800886,2018-11-30 15:50:37,88,To Cathedral & Main,30447
2800099,2018-11-29 15:48:19,88,To Cathedral & Main,30456
2799180,2018-11-28 15:43:11,88,To Cathedral & Main,30825
2795866,2018-11-23 15:49:06,88,To Cathedral & Main,30456
2788902,2018-11-13 15:43:06,88,To Cathedral & Main,30521
2779551,2018-10-31 15:40:12,88,To Cathedral & Main,30543
2778360,2018-10-30 15:41:53,88,To Cathedral & Main,30521
2777238,2018-10-29 15:42:36,88,To Cathedral & Main,30825
2772949,2018-10-24 15:53:52,88,To Cathedral & Main,30301
2767489,2018-10-18 15:41:31,88,To Cathedral & Main,30543
2757370,2018-10-05 15:53:20,88,To Cathedral & Main,30477
2748769,2018-09-26 15:42:18,88,To Cathedral & Main,30543
2746473,2018-09-24 15:40:02,88,To Cathedral & Main,30543
2744535,2018-09-21 15:51:15,88,To Cathedral & Main,30456
2743236,2018-09-20 15:41:55,88,To Cathedral & Main,30543
2741874,2018-09-19 15:40:53,88,To Cathedral & Main,30543
2737183,2018-09-14 15:40:40,88,To Cathedral & Main,30543
2735931,2018-09-13 15:40:54,88,To Cathedral & Main,30543
2734758,2018-09-12 15:40:08,88,To Fife,30548
2733479,2018-09-11 15:39:28,88,To Cathedral & Main,30543
2732281,2018-09-10 15:41:00,88,To Cathedral & Main,30543
2729927,2018-09-07 15:40:44,88,To Cathedral & Main,30543
2597393,2018-04-11 15:44:46,88,To Cathedral & Main,30825
2585350,2018-03-22 15:41:20,88,To Cathedral & Main,30543
2576962,2018-03-09 15:42:23,88,To Cathedral & Main,30825
2576342,2018-03-08 15:45:29,88,To Cathedral & Main,30520
2575127,2018-03-06 14:55:49,88,To Cathedral & Main,30825
2572891,2018-03-01 15:43:41,88,To Cathedral & Main,30521
2564206,2018-02-13 15:43:32,88,To Cathedral & Main,30825
2546701,2018-01-09 15:40:45,88,To Cathedral & Main,30548
2530957,2017-12-05 14:55:40,88,To Cathedral & Main,30477
2527861,2017-11-30 15:42:52,88,To Cathedral & Main,30825
2521877,2017-11-22 15:43:59,88,To Cathedral & Main,30825
2520258,2017-11-20 15:43:52,88,To Cathedral & Main,30519
2517118,2017-11-15 15:43:37,88,To Cathedral & Main,30825
2512080,2017-11-07 14:53:36,88,To Cathedral & Main,30477
2509891,2017-11-03 15:43:13,88,To Cathedral & Main,30825
2506897,2017-10-31 15:45:54,88,To Cathedral & Main,30521
2499675,2017-10-23 15:44:39,88,To Cathedral & Main,30825
2460978,2017-09-14 15:48:25,88,To Cathedral & Main,30548
2309745,2017-04-12 15:48:12,88,To Cathedral & Main,30519
2273906,2017-02-23 14:25:16,88,To Cathedral & Main,30521
2264928,2017-02-07 15:45:23,88,To Cathedral & Main,30825
2264324,2017-02-06 15:53:12,88,To Cathedral & Main,30447
2238573,2016-12-07 08:41:23,88,To Fife,30520
2165586,2016-09-20 08:27:31,88,To Fife,30467
2153146,2016-09-08 08:27:19,88,To Fife,30456
2001322,2016-04-05 14:52:02,88,To Cathedral & Main,30521
1977011,2016-03-01 14:51:54,88,To Cathedral & Main,30825
1957680,2016-01-27 08:30:22,88,To Fife,30688
1947490,2016-01-06 15:42:34,88,To Cathedral & Main,30825
1878786,2015-10-06 14:53:36,88,To Cathedral & Main,30467
1693410,2015-04-07 14:53:20,88,To Cathedral & Main,30825
1684343,2015-03-26 15:43:03,88,To Cathedral & Main,30825
