Pass-Up ID,Time,Route Number,Route Destination,stop_id
3559575,2022-12-21 16:55:47,22,To St.Charles,10545
3557410,2022-12-14 16:51:36,22,To St.Charles,10545
3556949,2022-12-13 16:46:09,22,To St.Charles,10545
3551023,2022-11-29 16:45:35,22,To Crestview,10546
3548870,2022-11-25 15:57:16,22,To St.Charles,10549
3547759,2022-11-23 16:46:35,22,To St.Charles,10545
3544489,2022-11-16 17:13:45,22,To St.Charles,10546
3513177,2022-10-04 16:49:38,22,To St.Charles,10543
3508879,2022-09-29 16:50:54,22,To St.Charles,10579
3495297,2022-09-13 16:51:17,22,To Crestview,10545
