Pass-Up ID,Time,Route Number,Route Destination,stop_id
3812153,2023-11-07 17:31:10,57,To Southdale,10641
3103930,2020-03-02 16:44:01,57,To Southdale,10639
3101066,2020-02-26 17:06:23,57,To Southdale,10641
3084254,2020-01-23 16:27:55,57,To Southdale,10159
3083131,2020-01-21 17:01:52,57,To Southdale,10641
3083068,2020-01-21 16:23:06,57,To Southdale,10642
3083067,2020-01-21 16:20:46,57,To Southdale,10639
3083061,2020-01-21 16:18:41,57,To Southdale,10638
3082516,2020-01-20 16:51:34,57,To Southdale,10638
3081268,2020-01-16 16:22:02,57,To Southdale,10642
3080439,2020-01-14 16:56:15,57,To Southdale,10638
3078855,2020-01-10 16:44:13,57,To Southdale,10638
3078390,2020-01-09 17:02:09,57,To Southdale,10583
3067958,2019-12-16 16:56:31,57,To Southdale,10580
3066670,2019-12-13 16:38:26,57,To Southdale,10624
3052614,2019-11-20 17:18:16,57,To Southdale,10159
3052554,2019-11-20 16:50:41,57,To Southdale,10641
3048629,2019-11-14 16:25:28,57,To Southdale,10158
3047952,2019-11-13 16:51:22,57,To Southdale,10641
3047209,2019-11-12 16:25:10,57,To Southdale,10159
3042643,2019-11-04 16:56:34,57,To Southdale,10642
3042581,2019-11-04 16:18:43,57,To Southdale,10639
3042022,2019-11-04 07:47:53,57,To Downtown,50621
3039980,2019-10-31 16:45:28,57,To Southdale,10641
3039961,2019-10-31 16:35:45,57,To Southdale,50254
3039032,2019-10-30 17:20:06,57,To Southdale,50253
3038931,2019-10-30 16:20:24,57,To Southdale,10641
3038054,2019-10-29 16:47:11,57,To Southdale,10641
3038034,2019-10-29 16:40:15,57,To Southdale,10159
3033484,2019-10-23 17:08:16,57,To Southdale,10639
3033403,2019-10-23 16:21:32,57,To Southdale,10641
3032521,2019-10-22 16:28:06,57,To Southdale,10642
3028671,2019-10-17 16:51:15,57,To Southdale,50254
3027699,2019-10-16 16:40:36,57,To Southdale,50253
3025481,2019-10-11 16:53:21,57,To Southdale,10159
3023442,2019-10-08 16:21:46,57,To Southdale,50206
3022359,2019-10-07 16:31:05,57,To Southdale,10159
3018513,2019-10-02 16:45:59,57,To Southdale,10159
3013611,2019-09-26 16:54:32,57,To Southdale,10624
3011248,2019-09-24 16:26:46,57,To Southdale,10641
3007159,2019-09-19 16:50:02,57,To Southdale,10639
2999581,2019-09-11 16:44:05,57,To Southdale,10624
2997655,2019-09-10 07:52:05,57,To Downtown,50248
2997369,2019-09-09 16:27:47,57,To Southdale,10159
2995192,2019-09-06 16:37:53,57,To Southdale,10625
2994121,2019-09-05 16:42:31,57,To Southdale,10159
2994074,2019-09-05 16:22:26,57,To Southdale,10620
2991816,2019-09-03 16:32:10,57,To Southdale,10625
2988705,2019-08-29 17:19:41,57,To Southdale,10158
2988569,2019-08-29 16:17:34,57,To Southdale,10641
2931243,2019-06-25 17:11:43,57,To Southdale,50206
2924304,2019-06-18 17:33:54,57,To Southdale,50254
2919773,2019-06-13 07:40:51,57,To Downtown,50248
2907188,2019-05-29 17:27:16,57,To Southdale,10639
2888335,2019-05-07 17:01:54,57,To Southdale,10159
2881877,2019-04-29 07:41:02,57,To Downtown,50621
2874125,2019-04-18 16:34:00,57,To Southdale,10641
2867429,2019-04-10 07:33:21,57,To Downtown,50652
2866556,2019-04-09 07:35:08,57,To Downtown,50141
2863805,2019-04-04 16:52:30,57,To Southdale,10159
2832126,2019-02-06 17:05:14,57,To Southdale,10641
2832103,2019-02-06 16:46:27,57,To Southdale,50253
2831554,2019-02-05 16:48:34,57,To Southdale,50254
2831075,2019-02-04 16:42:59,57,To Southdale,10638
2819490,2019-01-07 08:19:46,57,To Downtown,50252
2800198,2018-11-29 16:46:56,57,To Southdale,10641
2799641,2018-11-29 07:48:07,57,To Downtown,50252
2799374,2018-11-28 17:06:57,57,To Southdale,10541
2798336,2018-11-27 16:31:50,57,To Southdale,10641
2795075,2018-11-22 16:36:30,57,To Southdale,10641
2778653,2018-10-30 17:28:28,57,To Southdale,10158
2778650,2018-10-30 17:27:07,57,To Southdale,10641
2773057,2018-10-24 16:42:12,57,To Southdale,50206
2768829,2018-10-19 16:44:21,57,To Southdale,10642
2755530,2018-10-03 17:00:48,57,To Southdale,10638
2753741,2018-10-02 08:01:18,57,To Downtown,50248
2752628,2018-10-01 07:46:20,57,To Downtown,50652
2751123,2018-09-28 16:52:39,57,To Southdale,10624
2751119,2018-09-28 16:50:52,57,To Southdale,10641
2748877,2018-09-26 16:38:28,57,To Southdale,10642
2746842,2018-09-25 07:30:51,57,To Downtown,50109
2743751,2018-09-21 07:29:46,57,To Downtown,50106
2742331,2018-09-20 07:43:45,57,To Downtown,50253
2742325,2018-09-20 07:38:30,57,To Downtown,50621
2742008,2018-09-19 16:39:01,57,To Southdale,10641
2740807,2018-09-18 16:30:36,57,To Southdale,50253
2736112,2018-09-13 16:51:24,57,To Southdale,10641
2734899,2018-09-12 16:36:44,57,To Southdale,50254
2733940,2018-09-12 07:46:12,57,To Downtown,50253
2733915,2018-09-12 07:33:47,57,To Downtown,50127
2733632,2018-09-11 16:50:17,57,To Southdale,10638
2730116,2018-09-07 16:54:59,57,To Southdale,10641
2730110,2018-09-07 16:51:21,57,To Southdale,10638
