Pass-Up ID,Time,Route Number,Route Destination,stop_id
3838978,2023-12-15 15:42:39,43,To Kildonan Place,40514
3835125,2023-12-09 10:27:44,43,Downtown,50626
3829511,2023-12-01 08:03:23,43,Downtown,40449
3829222,2023-11-30 16:22:48,43,To Kildonan Place,50167
3826789,2023-11-28 08:02:55,43,Downtown,40475
3826158,2023-11-27 08:04:32,43,Downtown,40452
3823345,2023-11-22 16:14:05,43,To Kildonan Place,50167
3818548,2023-11-16 16:14:38,43,To Kildonan Place,50162
3811191,2023-11-06 16:17:14,43,To Kildonan Place,50162
3804274,2023-10-27 08:41:44,43,Downtown,40481
3803101,2023-10-25 17:21:30,43,To Kildonan Place,50626
3788010,2023-10-10 14:43:25,43,Downtown,50176
3769030,2023-09-19 16:11:36,43,To Kildonan Place,10760
3767884,2023-09-18 17:17:02,43,To Kildonan Place,50625
3750005,2023-08-31 17:09:21,43,Downtown,40475
3720387,2023-08-02 15:26:59,43,Downtown,50173
3670732,2023-06-14 17:58:50,43,To Kildonan Place,50170
3670575,2023-06-14 16:35:37,43,To Kildonan Place,10803
3663311,2023-06-07 17:30:40,43,To Kildonan Place,50162
3656535,2023-05-31 17:26:26,43,To Kildonan Place,50168
3650027,2023-05-25 11:00:14,43,Downtown,50177
3524552,2022-10-19 07:42:51,43,Downtown,50166
3423396,2022-06-20 14:47:53,43,To Kildonan Place,40475
3391526,2022-05-03 15:22:46,43,To Kildonan Place,40639
3365423,2022-02-24 16:22:32,43,Downtown,40242
3212358,2021-03-17 22:25:03,43,Downtown,10527
3147398,2020-07-30 16:55:40,43,Downtown,50176
3146822,2020-07-29 16:35:45,43,Downtown,40481
3143895,2020-07-22 15:54:37,43,Downtown,10804
3101034,2020-02-26 16:46:03,43,To Kildonan Place,10542
3088068,2020-01-31 11:31:35,43,To Kildonan Place,10762
3066695,2019-12-13 16:54:13,43,To Kildonan Place,10804
3066688,2019-12-13 16:49:24,43,To Kildonan Place,10583
3052506,2019-11-20 16:27:58,43,To Kildonan Place,10583
3051707,2019-11-19 17:15:55,43,To Kildonan Place,50167
3042598,2019-11-04 16:29:41,43,To Kildonan Place,50177
3039090,2019-10-30 18:00:30,43,To Kildonan Place,50177
3017838,2019-10-02 07:49:43,43,Downtown,50175
2998699,2019-09-11 07:39:33,43,Downtown,40453
2994411,2019-09-06 07:46:05,43,Downtown,50166
2993299,2019-09-05 07:53:50,43,Downtown,50164
2911660,2019-06-04 10:35:37,43,Downtown,40475
2902186,2019-05-23 17:34:48,43,To Kildonan Place,10763
2831543,2019-02-05 16:36:37,43,To Kildonan Place,50177
2831122,2019-02-04 17:20:04,43,To Kildonan Place,50160
2831119,2019-02-04 17:16:44,43,To Kildonan Place,50164
2712078,2018-08-20 13:16:23,43,Downtown,50164
2681604,2018-07-17 16:38:59,43,To Kildonan Place,50161
2662199,2018-06-26 12:34:35,43,Downtown,50164
2576280,2018-03-08 14:48:47,43,Downtown,50168
2563856,2018-02-13 08:11:36,43,Downtown,50176
2519323,2017-11-18 18:52:19,43,To Kildonan Place,50177
2494017,2017-10-18 07:46:54,43,Downtown,50174
2473109,2017-09-27 09:32:19,43,Downtown,40473
2264981,2017-02-07 16:25:31,43,To Kildonan Place,10760
2238538,2016-12-07 07:58:34,43,Downtown,40473
2155254,2016-09-09 16:26:17,43,To Kildonan Place,10583
1974590,2016-02-26 08:07:06,43,Downtown,50168
1968415,2016-02-16 14:40:50,43,To Kildonan Place,50168
1968186,2016-02-16 08:46:19,43,Downtown,40473
1961168,2016-02-02 09:34:43,43,Downtown,40473
1948135,2016-01-07 15:27:39,43,Downtown,50626
1939434,2015-12-16 17:21:44,43,To Kildonan Place,10764
1939428,2015-12-16 17:17:44,43,To Kildonan Place,10542
1918767,2015-11-19 08:00:20,43,Downtown,50174
1915977,2015-11-16 07:44:09,43,Downtown,50168
1907224,2015-11-05 07:46:36,43,Downtown,50173
1870208,2015-09-29 07:50:39,43,Downtown,50173
1862206,2015-09-22 07:46:01,43,Downtown,50170
1636207,2015-01-09 07:45:49,43,To Downtown,50171
1551789,2014-09-24 08:10:49,43,To Downtown,50175
1542417,2014-09-16 08:04:44,43,To Downtown,40452
1506100,2014-08-11 17:24:54,43,To Kildonan Place,40449
1479719,2014-07-18 13:22:20,43,To Downtown,50176
1418113,2014-05-22 16:30:24,43,To Kildonan Place,50174
1352156,2014-02-18 14:49:13,43,To Downtown,50176
1352146,2014-02-18 14:39:12,43,To Kildonan Place,50175
1314281,2013-11-27 16:43:43,43,To Kildonan Place,10583
1314279,2013-11-27 16:43:33,43,To Kildonan Place,10583
1310667,2013-11-21 17:17:30,43,To Kildonan Place,10762
1295877,2013-11-05 14:35:42,43,To Kildonan Place,50176
1143179,2013-06-25 14:50:35,43,To Kildonan Place,40483
1143178,2013-06-25 14:50:24,43,To Kildonan Place,40483
1143174,2013-06-25 14:47:38,43,To Kildonan Place,40455
1100036,2013-05-17 13:10:24,43,To Kildonan Place,50169
1100016,2013-05-17 13:00:23,43,To Kildonan Place,10138
1043167,2013-03-12 17:13:05,43,To Kildonan Place,50168
1043165,2013-03-12 17:12:26,43,To Kildonan Place,50171
1040342,2013-03-08 13:05:02,43,To Kildonan Place,10542
994362,2012-12-20 14:12:39,43,To Downtown,50175
987960,2012-12-12 08:23:41,43,To Downtown,50174
976921,2012-11-26 17:39:44,43,To Kildonan Place,50165
941251,2012-10-16 17:40:37,43,To Kildonan Place,10602
912842,2012-09-19 16:16:33,43,To Kildonan Place,10764
906508,2012-09-13 16:15:48,43,To Kildonan Place,50165
877281,2012-08-18 15:56:38,43,To Downtown,40450
813165,2012-06-21 14:44:54,43,To Kildonan Place,10583
784412,2012-05-25 13:10:54,43,To Kildonan Place,50170
784406,2012-05-25 13:08:01,43,To Kildonan Place,10763
748711,2012-04-20 17:02:38,43,To Kildonan Place,50173
732704,2012-04-03 07:50:11,43,To Downtown,50171
699414,2012-02-22 09:12:07,43,To Downtown,50164
699407,2012-02-22 09:07:22,43,To Downtown,40474
687458,2012-02-06 08:09:53,43,To Downtown,50169
604878,2011-10-20 16:10:00,43,To Kildonan Place,10804
455175,2011-05-31 16:21:57,43,To Kildonan Place,10763
424144,2011-04-27 16:11:24,43,To Kildonan Place,10583
418366,2011-04-20 17:10:35,43,To Kildonan Place,10764
366373,2011-01-20 12:28:44,43,To Downtown,50169
290952,2010-09-17 21:30:00,43,To Kildonan Place,10602
199102,2010-05-31 15:58:25,43,To Downtown,40672
149663,2010-03-23 16:47:11,43,To Downtown,10542
132220,2010-02-19 14:52:20,43,To Kildonan Place,40483
116528,2010-01-07 08:10:15,43,To Downtown,10804
115977,2010-01-05 16:21:58,43,To Kildonan Place,10582
