Pass-Up ID,Time,Route Number,Route Destination,stop_id
3829926,2023-12-01 15:39:51,89,To Kildonan Place,40089
3829138,2023-11-30 15:44:56,89,To Kildonan Place,40908
3828222,2023-11-29 15:39:56,89,To Kildonan Place,40090
3827315,2023-11-28 15:41:08,89,To Kildonan Place,40089
3826531,2023-11-27 15:44:04,89,To Kildonan Place,40114
3819284,2023-11-17 15:38:40,89,To Kildonan Place,40089
3818487,2023-11-16 15:42:05,89,To Kildonan Place,40109
3817688,2023-11-15 15:44:50,89,To Kildonan Place,40910
3814282,2023-11-10 15:38:41,89,To Kildonan Place,40085
3811141,2023-11-06 15:47:55,89,To Kildonan Place,40913
3803811,2023-10-26 15:39:55,89,To Kildonan Place,40086
3777355,2023-09-27 15:44:48,89,To Kildonan Place,40109
2247161,2016-12-29 13:06:11,89,To North Transcona,40914
