Pass-Up ID,Time,Route Number,Route Destination,stop_id
3717432,2023-07-30 17:22:11,79,Via Kenaston to Polo Park,60477
2825310,2019-01-18 19:49:37,79,Via Kenaston to Polo Park,60663
2670413,2018-07-05 11:36:53,79,via Kenaston to Westdale,60443
2531795,2017-12-06 18:03:46,79,To Portage & Tylehurst,60494
2459238,2017-09-13 12:27:47,79,via Kenaston to Westdale,20200
2259168,2017-01-27 13:53:23,79,via Kenaston to Westdale,10562
2224005,2016-11-18 15:00:32,79,Via Kenaston to Polo Park,60485
2178417,2016-09-30 15:02:03,79,Via Kenaston to Polo Park,60474
1381985,2014-04-11 10:42:20,79,Via Kenaston to Polo Park,60472
495764,2011-07-08 15:01:26,79,Via Kenaston to Polo Park,60450
249019,2010-07-28 14:15:43,79,Via Kenaston to Polo Park,60477
