Pass-Up ID,Time,Route Number,Route Destination,stop_id
3836979,2023-12-12 16:40:06,41,Glenway,10628
3834172,2023-12-07 17:07:02,41,North Kildonan,10629
3829310,2023-11-30 17:18:05,41,North Kildonan,10628
3826581,2023-11-27 16:19:53,41,Glenway,10583
3818598,2023-11-16 16:48:41,41,North Kildonan,10629
3812341,2023-11-08 08:02:02,41,Downtown,40421
3810641,2023-11-06 08:07:17,41,Downtown,40387
3684818,2023-06-28 17:14:49,41,Glenway,10629
3671762,2023-06-15 16:55:46,41,Glenway,10629
3670640,2023-06-14 17:17:57,41,Glenway,10583
3664386,2023-06-08 16:36:54,41,Glenway,10629
3663285,2023-06-07 17:16:54,41,North Kildonan,10628
3575811,2023-02-01 16:55:16,41,North Kildonan,40379
3574352,2023-01-27 17:11:43,41,Glenway,10634
3573934,2023-01-26 16:40:34,41,Glenway,40379
3552009,2022-12-01 16:54:36,41,North Kildonan,10629
3500785,2022-09-20 17:01:22,41,North Kildonan,10634
3115458,2020-04-16 07:58:23,41,Downtown,40379
3109790,2020-03-12 16:35:12,41,North Kildonan,10637
3109080,2020-03-11 16:56:07,41,Glenway,10629
3109053,2020-03-11 16:37:17,41,North Kildonan,10634
3108352,2020-03-10 16:34:09,41,North Kildonan,10628
3104552,2020-03-03 16:05:15,41,North Kildonan,10634
3101090,2020-02-26 17:15:54,41,Glenway,10583
3101057,2020-02-26 17:01:36,41,North Kildonan,10582
3097906,2020-02-21 16:47:59,41,North Kildonan,10628
3092949,2020-02-10 16:03:12,41,North Kildonan,10634
3090141,2020-02-04 16:01:24,41,North Kildonan,10629
3086438,2020-01-28 16:38:27,41,Glenway,10628
3085887,2020-01-27 16:10:29,41,North Kildonan,10629
3083107,2020-01-21 16:46:32,41,North Kildonan,10629
3083062,2020-01-21 16:18:41,41,Glenway,10583
3082532,2020-01-20 17:01:10,41,Glenway,10637
3082442,2020-01-20 16:02:51,41,North Kildonan,10628
3081686,2020-01-17 16:35:33,41,North Kildonan,10634
3080376,2020-01-14 16:05:03,41,North Kildonan,10628
3078411,2020-01-09 17:23:33,41,North Kildonan,10629
3078375,2020-01-09 16:55:54,41,North Kildonan,10583
3078287,2020-01-09 16:06:50,41,Glenway,10542
3078279,2020-01-09 15:54:52,41,Glenway,10629
3078023,2020-01-09 08:33:39,41,Downtown,40379
3069614,2019-12-19 16:40:55,41,North Kildonan,10628
3068464,2019-12-17 16:57:52,41,Glenway,10629
3066598,2019-12-13 16:08:19,41,North Kildonan,10628
3062709,2019-12-05 16:52:03,41,North Kildonan,10634
3061895,2019-12-04 16:22:03,41,North Kildonan,10628
3058026,2019-11-28 16:50:53,41,North Kildonan,40379
3057994,2019-11-28 16:29:19,41,North Kildonan,10635
3053426,2019-11-21 16:59:13,41,North Kildonan,10637
3052582,2019-11-20 17:03:21,41,North Kildonan,10541
3051851,2019-11-20 07:57:15,41,Downtown,40379
3051653,2019-11-19 16:38:55,41,Glenway,10629
3051641,2019-11-19 16:31:21,41,North Kildonan,10629
3047953,2019-11-13 16:51:51,41,North Kildonan,40379
3047194,2019-11-12 16:13:06,41,Glenway,10637
3047179,2019-11-12 16:04:00,41,North Kildonan,10629
3040024,2019-10-31 17:03:46,41,North Kildonan,40597
3039947,2019-10-31 16:31:07,41,North Kildonan,10628
3039916,2019-10-31 16:19:48,41,Glenway,10629
3038983,2019-10-30 16:47:07,41,North Kildonan,10628
3038097,2019-10-29 17:06:06,41,North Kildonan,10634
3038089,2019-10-29 17:02:08,41,North Kildonan,40600
3037008,2019-10-28 16:24:16,41,Glenway,10634
3034350,2019-10-24 16:38:50,41,Glenway,10628
3032487,2019-10-22 16:06:34,41,North Kildonan,10635
3031807,2019-10-21 16:46:47,41,North Kildonan,10583
3028661,2019-10-17 16:46:41,41,North Kildonan,10635
3028602,2019-10-17 16:22:44,41,Glenway,10629
3028572,2019-10-17 16:06:56,41,North Kildonan,10629
3025072,2019-10-10 16:41:13,41,North Kildonan,10583
3025016,2019-10-10 16:03:46,41,North Kildonan,10629
3022406,2019-10-07 16:56:28,41,North Kildonan,10629
3022270,2019-10-07 15:55:11,41,Glenway,10629
3020427,2019-10-04 16:38:55,41,North Kildonan,10637
3020362,2019-10-04 16:09:24,41,North Kildonan,10583
3019407,2019-10-03 16:16:06,41,North Kildonan,10634
3019402,2019-10-03 16:14:52,41,North Kildonan,10628
3017555,2019-10-01 17:04:55,41,Glenway,10628
3010242,2019-09-23 16:51:52,41,North Kildonan,10629
3008141,2019-09-20 17:12:40,41,North Kildonan,10629
3007273,2019-09-19 17:27:15,41,North Kildonan,10628
3007122,2019-09-19 16:32:42,41,Glenway,10635
3007034,2019-09-19 15:59:03,41,North Kildonan,10629
3003839,2019-09-16 16:52:22,41,North Kildonan,10629
3003722,2019-09-16 15:54:22,41,Glenway,10634
2999610,2019-09-11 16:55:37,41,North Kildonan,10628
2999533,2019-09-11 16:16:53,41,North Kildonan,10637
2998472,2019-09-10 17:05:42,41,Glenway,10635
2998359,2019-09-10 16:16:16,41,Glenway,10634
2987438,2019-08-28 16:22:37,41,Glenway,10629
2945922,2019-07-11 16:20:26,41,North Kildonan,10629
2937968,2019-07-02 16:43:05,41,North Kildonan,10629
2920439,2019-06-13 16:35:02,41,Glenway,10629
2918458,2019-06-11 16:45:16,41,North Kildonan,10629
2918414,2019-06-11 16:20:09,41,North Kildonan,10634
2913264,2019-06-05 16:46:05,41,North Kildonan,10634
2911259,2019-06-03 16:45:05,41,North Kildonan,10629
2907105,2019-05-29 16:42:39,41,North Kildonan,10634
2905050,2019-05-27 16:44:44,41,North Kildonan,10583
2905018,2019-05-27 16:25:31,41,North Kildonan,10628
2902904,2019-05-24 16:41:18,41,North Kildonan,10629
2902113,2019-05-23 16:50:14,41,Glenway,10634
2902091,2019-05-23 16:39:11,41,North Kildonan,10637
2902065,2019-05-23 16:23:46,41,North Kildonan,10635
2896331,2019-05-16 16:41:25,41,North Kildonan,10583
2895471,2019-05-15 16:35:53,41,Glenway,10634
2890267,2019-05-09 17:07:59,41,North Kildonan,10629
2884897,2019-05-02 16:39:12,41,North Kildonan,10629
2884056,2019-05-01 16:39:34,41,North Kildonan,10628
2878344,2019-04-24 16:09:57,41,Glenway,10635
2873014,2019-04-17 16:34:58,41,Glenway,10629
2868076,2019-04-10 16:49:05,41,Glenway,10629
2863796,2019-04-04 16:47:50,41,North Kildonan,10583
2862214,2019-04-02 16:14:45,41,Glenway,10628
2861450,2019-04-01 16:44:36,41,Glenway,10634
2853526,2019-03-20 16:43:39,41,Glenway,10628
2852554,2019-03-19 16:15:35,41,North Kildonan,10628
2851811,2019-03-18 16:11:42,41,Glenway,10629
2848443,2019-03-12 15:56:00,41,Glenway,10634
2845958,2019-03-07 16:56:48,41,Glenway,10628
2845945,2019-03-07 16:45:57,41,North Kildonan,10629
2845434,2019-03-07 07:13:04,41,Downtown,40428
2844673,2019-03-05 16:50:40,41,North Kildonan,10637
2844057,2019-03-04 17:21:40,41,Glenway,10629
2843995,2019-03-04 16:15:50,41,Glenway,10629
2840938,2019-02-26 16:38:57,41,North Kildonan,10637
2838891,2019-02-21 16:53:31,41,Glenway,10628
2838847,2019-02-21 16:21:25,41,North Kildonan,10634
2828995,2019-01-28 16:20:41,41,North Kildonan,10635
2827899,2019-01-24 16:48:29,41,Glenway,10634
2827384,2019-01-23 16:57:01,41,Glenway,10637
2826085,2019-01-21 16:14:46,41,North Kildonan,10629
2824831,2019-01-17 16:57:44,41,North Kildonan,10634
2824310,2019-01-16 16:59:32,41,Glenway,10629
2823797,2019-01-15 16:49:39,41,North Kildonan,10583
2821424,2019-01-10 17:08:37,41,North Kildonan,10542
2821323,2019-01-10 15:50:00,41,Glenway,10629
2820320,2019-01-08 17:12:43,41,North Kildonan,10629
2813463,2018-12-20 16:36:11,41,North Kildonan,10629
2812694,2018-12-19 16:38:54,41,Glenway,10629
2808802,2018-12-13 16:54:34,41,North Kildonan,10629
