Pass-Up ID,Time,Route Number,Route Destination,stop_id
3554201,2022-12-08 08:13:57,54,To Downtown,50588
3553113,2022-12-05 08:13:22,54,To Downtown,50588
3544582,2022-11-17 08:11:30,54,To Downtown,50593
3543546,2022-11-15 08:15:24,54,To Downtown,50584
3540213,2022-11-08 08:25:08,54,To Downtown,50576
3540204,2022-11-08 08:20:41,54,To Downtown,50588
3535840,2022-11-01 16:25:18,54,St.Amant,10639
3534234,2022-10-31 08:12:05,54,To Downtown,50589
3531867,2022-10-28 08:12:43,54,To Downtown,50588
3528702,2022-10-24 08:16:28,54,To Downtown,50585
3528698,2022-10-24 08:11:38,54,To Downtown,50686
3525483,2022-10-20 08:12:57,54,To Downtown,50587
3523738,2022-10-18 08:15:14,54,To Downtown,50586
3523733,2022-10-18 08:11:08,54,To Downtown,50686
3520156,2022-10-13 08:16:35,54,To Downtown,50586
3518313,2022-10-11 08:14:10,54,To Downtown,50586
3512413,2022-10-04 08:08:19,54,To Downtown,50770
3500058,2022-09-20 08:14:31,54,To Downtown,50582
3494555,2022-09-13 08:11:13,54,To Downtown,50685
3493567,2022-09-12 08:13:51,54,To Downtown,50587
3491172,2022-09-09 08:16:09,54,To Downtown,50586
